	sig_id	HT29	MCF7	SW480	A549	HA1E	HEKTE	PC3	SHSY5Y	HEPG2	JURKAT	A375	HCC515	VCAP
537	KDB004_HCC515_96H:TRCN0000058538:-666	0	0	0	0	0	0	0	0	0	0	0	1	0
538	KDB004_HT29_96H:TRCN0000000970:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
539	KDB004_HT29_96H:TRCN0000004378:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
540	KDB004_HT29_96H:TRCN0000010198:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
541	KDB004_HT29_96H:TRCN0000010401:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
542	KDB004_HT29_96H:TRCN0000027261:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
543	KDB004_HT29_96H:TRCN0000040071:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
544	KDB004_HT29_96H:TRCN0000046391:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
545	KDB004_HT29_96H:TRCN0000060253:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
546	KDB004_HT29_96H:TRCN0000060673:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
547	KDB004_HT29_96H:TRCN0000064608:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
548	KDB004_HT29_96H:TRCN0000073364:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
549	KDB004_HT29_96H:TRCN0000108302:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
550	KDB004_MCF7_144H:TRCN0000003558:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
551	KDB004_MCF7_144H:TRCN0000004378:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
552	KDB004_MCF7_144H:TRCN0000010200:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
553	KDB004_MCF7_144H:TRCN0000020009:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
554	KDB004_MCF7_144H:TRCN0000046391:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
555	KDB004_MCF7_144H:TRCN0000060255:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
556	KDB004_MCF7_144H:TRCN0000073826:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
557	KDB004_MCF7_144H:TRCN0000108302:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
558	KDB004_MCF7_144H:TRCN0000116132:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
559	KDB004_PC3_144H:TRCN0000000970:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
560	KDB004_PC3_144H:TRCN0000004378:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
561	KDB004_PC3_144H:TRCN0000019361:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
562	KDB004_PC3_144H:TRCN0000039943:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
563	KDB004_PC3_144H:TRCN0000047802:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
564	KDB004_PC3_144H:TRCN0000064608:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
565	KDB005_A375_96H:TRCN0000004823:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
566	KDB005_A375_96H:TRCN0000005297:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
567	KDB005_A375_96H:TRCN0000006272:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
568	KDB005_A375_96H:TRCN0000006637:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
569	KDB005_A375_96H:TRCN0000019574:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
570	KDB005_A375_96H:TRCN0000034293:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
571	KDB005_A375_96H:TRCN0000045738:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
572	KDB005_A375_96H:TRCN0000050779:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
573	KDB005_A375_96H:TRCN0000050963:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
574	KDB005_A375_96H:TRCN0000055838:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
575	KDB005_A375_96H:TRCN0000065174:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
576	KDB005_A375_96H:TRCN0000116253:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
577	KDB005_A549_96H:A14	0	0	0	1	0	0	0	0	0	0	0	0	0
578	KDB005_A549_96H:F02	0	0	0	1	0	0	0	0	0	0	0	0	0
579	KDB005_A549_96H:G24	0	0	0	1	0	0	0	0	0	0	0	0	0
580	KDB005_A549_96H:O09	0	0	0	1	0	0	0	0	0	0	0	0	0
581	KDB005_A549_96H:TRCN0000000583:-666	0	0	0	1	0	0	0	0	0	0	0	0	0
582	KDB005_A549_96H:TRCN0000005297:-666	0	0	0	1	0	0	0	0	0	0	0	0	0
583	KDB005_A549_96H:TRCN0000006273:-666	0	0	0	1	0	0	0	0	0	0	0	0	0
584	KDB005_A549_96H:TRCN0000006637:-666	0	0	0	1	0	0	0	0	0	0	0	0	0
585	KDB005_A549_96H:TRCN0000010203:-666	0	0	0	1	0	0	0	0	0	0	0	0	0
586	KDB005_A549_96H:TRCN0000018214:-666	0	0	0	1	0	0	0	0	0	0	0	0	0
587	KDB005_A549_96H:TRCN0000019574:-666	0	0	0	1	0	0	0	0	0	0	0	0	0
588	KDB005_A549_96H:TRCN0000034293:-666	0	0	0	1	0	0	0	0	0	0	0	0	0
589	KDB005_A549_96H:TRCN0000055436:-666	0	0	0	1	0	0	0	0	0	0	0	0	0
590	KDB005_A549_96H:TRCN0000055838:-666	0	0	0	1	0	0	0	0	0	0	0	0	0
591	KDB005_A549_96H:TRCN0000065176:-666	0	0	0	1	0	0	0	0	0	0	0	0	0
592	KDB005_A549_96H:TRCN0000116253:-666	0	0	0	1	0	0	0	0	0	0	0	0	0
593	KDB005_HA1E_96H:TRCN0000001589:-666	0	0	0	0	1	0	0	0	0	0	0	0	0
594	KDB005_HA1E_96H:TRCN0000005773:-666	0	0	0	0	1	0	0	0	0	0	0	0	0
595	KDB005_HA1E_96H:TRCN0000005945:-666	0	0	0	0	1	0	0	0	0	0	0	0	0
596	KDB005_HA1E_96H:TRCN0000006273:-666	0	0	0	0	1	0	0	0	0	0	0	0	0
597	KDB005_HA1E_96H:TRCN0000010193:-666	0	0	0	0	1	0	0	0	0	0	0	0	0
598	KDB005_HA1E_96H:TRCN0000045740:-666	0	0	0	0	1	0	0	0	0	0	0	0	0
599	KDB005_HCC515_96H:TRCN0000005297:-666	0	0	0	0	0	0	0	0	0	0	0	1	0
600	KDB005_HCC515_96H:TRCN0000005774:-666	0	0	0	0	0	0	0	0	0	0	0	1	0
601	KDB005_HCC515_96H:TRCN0000006270:-666	0	0	0	0	0	0	0	0	0	0	0	1	0
602	KDB005_HCC515_96H:TRCN0000029787:-666	0	0	0	0	0	0	0	0	0	0	0	1	0
603	KDB005_HCC515_96H:TRCN0000034293:-666	0	0	0	0	0	0	0	0	0	0	0	1	0
604	KDB005_HCC515_96H:TRCN0000065177:-666	0	0	0	0	0	0	0	0	0	0	0	1	0
605	KDB005_HEPG2_96H:TRCN0000006272:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
606	KDB005_HEPG2_96H:TRCN0000045740:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
607	KDB005_HEPG2_96H:TRCN0000053611:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
608	KDB005_HEPG2_96H:TRCN0000065174:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
609	KDB005_HT29_96H:P09	1	0	0	0	0	0	0	0	0	0	0	0	0
610	KDB005_HT29_96H:P14	1	0	0	0	0	0	0	0	0	0	0	0	0
611	KDB005_HT29_96H:TRCN0000013342:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
612	KDB005_MCF7_144H:TRCN0000000618:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
613	KDB005_MCF7_144H:TRCN0000002247:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
614	KDB005_MCF7_144H:TRCN0000005295:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
615	KDB005_MCF7_144H:TRCN0000005773:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
616	KDB005_MCF7_144H:TRCN0000006636:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
617	KDB005_MCF7_144H:TRCN0000018214:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
618	KDB005_MCF7_144H:TRCN0000045738:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
619	KDB005_MCF7_144H:TRCN0000053609:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
620	KDB005_MCF7_144H:TRCN0000065174:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
621	KDB005_PC3_144H:TRCN0000005297:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
622	KDB005_PC3_144H:TRCN0000006273:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
623	KDB005_VCAP_120H:TRCN0000005297:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
624	KDB005_VCAP_120H:TRCN0000006270:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
625	KDB005_VCAP_120H:TRCN0000006636:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
626	KDB005_VCAP_120H:TRCN0000018214:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
627	KDB005_VCAP_120H:TRCN0000050967:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
628	KDB005_VCAP_120H:TRCN0000065176:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
629	KDB006_A375_96H:TRCN0000000692:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
630	KDB006_A375_96H:TRCN0000004007:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
631	KDB006_A375_96H:TRCN0000004337:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
632	KDB006_A375_96H:TRCN0000005987:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
633	KDB006_A375_96H:TRCN0000008681:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
634	KDB006_A375_96H:TRCN0000008791:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
635	KDB006_A375_96H:TRCN0000013464:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
636	KDB006_A375_96H:TRCN0000013793:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
637	KDB006_A375_96H:TRCN0000017274:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
638	KDB006_A375_96H:TRCN0000029144:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
639	KDB006_A375_96H:TRCN0000039619:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
640	KDB006_A375_96H:TRCN0000047486:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
641	KDB006_A375_96H:TRCN0000056270:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
642	KDB006_A375_96H:TRCN0000057830:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
643	KDB006_A375_96H:TRCN0000061797:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
644	KDB006_A375_96H:TRCN0000064735:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
645	KDB006_A375_96H:TRCN0000083993:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
646	KDB006_A375_96H:TRCN0000116568:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
647	KDB006_A549_96H:TRCN0000004006:-666	0	0	0	1	0	0	0	0	0	0	0	0	0
648	KDB006_A549_96H:TRCN0000004337:-666	0	0	0	1	0	0	0	0	0	0	0	0	0
649	KDB006_A549_96H:TRCN0000008684:-666	0	0	0	1	0	0	0	0	0	0	0	0	0
650	KDB006_A549_96H:TRCN0000008794:-666	0	0	0	1	0	0	0	0	0	0	0	0	0
651	KDB006_A549_96H:TRCN0000013464:-666	0	0	0	1	0	0	0	0	0	0	0	0	0
652	KDB006_A549_96H:TRCN0000017274:-666	0	0	0	1	0	0	0	0	0	0	0	0	0
653	KDB006_A549_96H:TRCN0000018916:-666	0	0	0	1	0	0	0	0	0	0	0	0	0
654	KDB006_A549_96H:TRCN0000029148:-666	0	0	0	1	0	0	0	0	0	0	0	0	0
655	KDB006_A549_96H:TRCN0000047487:-666	0	0	0	1	0	0	0	0	0	0	0	0	0
656	KDB006_A549_96H:TRCN0000056269:-666	0	0	0	1	0	0	0	0	0	0	0	0	0
657	KDB006_A549_96H:TRCN0000064735:-666	0	0	0	1	0	0	0	0	0	0	0	0	0
658	KDB006_A549_96H:TRCN0000083993:-666	0	0	0	1	0	0	0	0	0	0	0	0	0
659	KDB006_HA1E_96H:TRCN0000018916:-666	0	0	0	0	1	0	0	0	0	0	0	0	0
660	KDB006_HA1E_96H:TRCN0000039619:-666	0	0	0	0	1	0	0	0	0	0	0	0	0
661	KDB006_HCC515_96H:TRCN0000000613:-666	0	0	0	0	0	0	0	0	0	0	0	1	0
662	KDB006_HCC515_96H:TRCN0000000694:-666	0	0	0	0	0	0	0	0	0	0	0	1	0
663	KDB006_HCC515_96H:TRCN0000004007:-666	0	0	0	0	0	0	0	0	0	0	0	1	0
664	KDB006_HCC515_96H:TRCN0000004337:-666	0	0	0	0	0	0	0	0	0	0	0	1	0
665	KDB006_HCC515_96H:TRCN0000008682:-666	0	0	0	0	0	0	0	0	0	0	0	1	0
666	KDB006_HCC515_96H:TRCN0000018917:-666	0	0	0	0	0	0	0	0	0	0	0	1	0
667	KDB006_HCC515_96H:TRCN0000047483:-666	0	0	0	0	0	0	0	0	0	0	0	1	0
668	KDB006_HCC515_96H:TRCN0000083993:-666	0	0	0	0	0	0	0	0	0	0	0	1	0
669	KDB006_HEPG2_96H:TRCN0000000692:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
670	KDB006_HEPG2_96H:TRCN0000004341:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
671	KDB006_HEPG2_96H:TRCN0000004842:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
672	KDB006_HEPG2_96H:TRCN0000008684:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
673	KDB006_HEPG2_96H:TRCN0000008791:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
674	KDB006_HEPG2_96H:TRCN0000013467:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
675	KDB006_HEPG2_96H:TRCN0000017273:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
676	KDB006_HEPG2_96H:TRCN0000029148:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
677	KDB006_HEPG2_96H:TRCN0000039797:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
678	KDB006_HEPG2_96H:TRCN0000064733:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
679	KDB006_HEPG2_96H:TRCN0000083995:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
680	KDB006_HT29_96H:TRCN0000004337:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
681	KDB006_HT29_96H:TRCN0000004842:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
682	KDB006_HT29_96H:TRCN0000005987:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
683	KDB006_HT29_96H:TRCN0000010507:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
684	KDB006_HT29_96H:TRCN0000013794:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
685	KDB006_HT29_96H:TRCN0000017273:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
686	KDB006_HT29_96H:TRCN0000029148:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
687	KDB006_HT29_96H:TRCN0000035710:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
688	KDB006_HT29_96H:TRCN0000047487:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
689	KDB006_HT29_96H:TRCN0000056269:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
690	KDB006_HT29_96H:TRCN0000064735:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
691	KDB006_VCAP_120H:TRCN0000004337:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
692	KDB006_VCAP_120H:TRCN0000029144:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
693	KDB006_VCAP_120H:TRCN0000039619:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
694	KDB007_A375_96H:TRCN0000000649:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
695	KDB007_A375_96H:TRCN0000000683:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
696	KDB007_A375_96H:TRCN0000002831:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
697	KDB007_A375_96H:TRCN0000002855:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
698	KDB007_A375_96H:TRCN0000006157:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
699	KDB007_A375_96H:TRCN0000007230:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
700	KDB007_A375_96H:TRCN0000007310:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
701	KDB007_A375_96H:TRCN0000019703:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
702	KDB007_A375_96H:TRCN0000037871:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
703	KDB007_A375_96H:TRCN0000043336:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
704	KDB007_A375_96H:TRCN0000055526:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
705	KDB007_A375_96H:TRCN0000061754:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
706	KDB007_A375_96H:TRCN0000115981:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
707	KDB007_A549_96H:TRCN0000000646:-666	0	0	0	1	0	0	0	0	0	0	0	0	0
708	KDB007_A549_96H:TRCN0000001372:-666	0	0	0	1	0	0	0	0	0	0	0	0	0
709	KDB007_A549_96H:TRCN0000002831:-666	0	0	0	1	0	0	0	0	0	0	0	0	0
710	KDB007_A549_96H:TRCN0000004266:-666	0	0	0	1	0	0	0	0	0	0	0	0	0
711	KDB007_A549_96H:TRCN0000006154:-666	0	0	0	1	0	0	0	0	0	0	0	0	0
712	KDB007_A549_96H:TRCN0000013362:-666	0	0	0	1	0	0	0	0	0	0	0	0	0
713	KDB007_A549_96H:TRCN0000033458:-666	0	0	0	1	0	0	0	0	0	0	0	0	0
714	KDB007_A549_96H:TRCN0000043333:-666	0	0	0	1	0	0	0	0	0	0	0	0	0
715	KDB007_A549_96H:TRCN0000115979:-666	0	0	0	1	0	0	0	0	0	0	0	0	0
716	KDB007_HA1E_96H:TRCN0000115979:-666	0	0	0	0	1	0	0	0	0	0	0	0	0
717	KDB007_HCC515_96H:TRCN0000002831:-666	0	0	0	0	0	0	0	0	0	0	0	1	0
718	KDB007_HCC515_96H:TRCN0000004265:-666	0	0	0	0	0	0	0	0	0	0	0	1	0
719	KDB007_HCC515_96H:TRCN0000057060:-666	0	0	0	0	0	0	0	0	0	0	0	1	0
720	KDB007_HEPG2_96H:TRCN0000000684:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
721	KDB007_HEPG2_96H:TRCN0000002855:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
722	KDB007_HEPG2_96H:TRCN0000061756:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
723	KDB007_HEPG2_96H:TRCN0000115978:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
724	KDB007_HT29_96H:TRCN0000002831:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
725	KDB007_HT29_96H:TRCN0000115981:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
726	KDB007_MCF7_144H:TRCN0000043334:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
727	KDB007_MCF7_144H:TRCN0000055527:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
728	KDB007_MCF7_144H:TRCN0000115979:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
729	KDB007_PC3_144H:TRCN0000002831:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
730	KDB008_A375_96H:TRCN0000001466:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
731	KDB008_A375_96H:TRCN0000001735:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
732	KDB008_A375_96H:TRCN0000004058:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
733	KDB008_A375_96H:TRCN0000006675:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
734	KDB008_A375_96H:TRCN0000007830:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
735	KDB008_A375_96H:TRCN0000008719:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
736	KDB008_A375_96H:TRCN0000010106:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
737	KDB008_A375_96H:TRCN0000018865:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
738	KDB008_A375_96H:TRCN0000033551:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
739	KDB008_A375_96H:TRCN0000038697:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
740	KDB008_A375_96H:TRCN0000040275:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
741	KDB008_A375_96H:TRCN0000047763:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
742	KDB008_A375_96H:TRCN0000057355:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
743	KDB008_A375_96H:TRCN0000059160:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
744	KDB008_A375_96H:TRCN0000062553:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
745	KDB008_A375_96H:TRCN0000065024:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
746	KDB008_A375_96H:TRCN0000083417:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
747	KDB008_HA1E_96H:TRCN0000004057:-666	0	0	0	0	1	0	0	0	0	0	0	0	0
748	KDB008_HA1E_96H:TRCN0000047765:-666	0	0	0	0	1	0	0	0	0	0	0	0	0
749	KDB008_HA1E_96H:TRCN0000065027:-666	0	0	0	0	1	0	0	0	0	0	0	0	0
750	KDB008_HCC515_96H:TRCN0000007830:-666	0	0	0	0	0	0	0	0	0	0	0	1	0
751	KDB008_HCC515_96H:TRCN0000008720:-666	0	0	0	0	0	0	0	0	0	0	0	1	0
752	KDB008_HCC515_96H:TRCN0000033553:-666	0	0	0	0	0	0	0	0	0	0	0	1	0
753	KDB008_HEPG2_96H:TRCN0000001466:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
754	KDB008_HEPG2_96H:TRCN0000001735:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
755	KDB008_HEPG2_96H:TRCN0000003137:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
756	KDB008_HEPG2_96H:TRCN0000004058:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
757	KDB008_HEPG2_96H:TRCN0000006675:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
758	KDB008_HEPG2_96H:TRCN0000007833:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
759	KDB008_HEPG2_96H:TRCN0000007991:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
760	KDB008_HEPG2_96H:TRCN0000013696:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
761	KDB008_HEPG2_96H:TRCN0000018866:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
762	KDB008_HEPG2_96H:TRCN0000033553:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
763	KDB008_HEPG2_96H:TRCN0000047766:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
764	KDB008_HEPG2_96H:TRCN0000057355:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
765	KDB008_HEPG2_96H:TRCN0000059135:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
766	KDB008_HEPG2_96H:TRCN0000062555:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
767	KDB008_HEPG2_96H:TRCN0000062709:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
768	KDB008_HEPG2_96H:TRCN0000065024:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
769	KDB008_HT29_96H:TRCN0000000828:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
770	KDB008_HT29_96H:TRCN0000001733:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
771	KDB008_HT29_96H:TRCN0000006675:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
772	KDB008_HT29_96H:TRCN0000008720:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
773	KDB008_HT29_96H:TRCN0000033551:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
774	KDB008_HT29_96H:TRCN0000047763:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
775	KDB008_HT29_96H:TRCN0000059137:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
776	KDB008_PC3_144H:TRCN0000000828:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
777	KDB009_A549_96H:TRCN0000002877:-666	0	0	0	1	0	0	0	0	0	0	0	0	0
778	KDB009_A549_96H:TRCN0000007294:-666	0	0	0	1	0	0	0	0	0	0	0	0	0
779	KDB009_A549_96H:TRCN0000017946:-666	0	0	0	1	0	0	0	0	0	0	0	0	0
780	KDB009_A549_96H:TRCN0000019597:-666	0	0	0	1	0	0	0	0	0	0	0	0	0
781	KDB009_A549_96H:TRCN0000036461:-666	0	0	0	1	0	0	0	0	0	0	0	0	0
782	KDB009_A549_96H:TRCN0000037405:-666	0	0	0	1	0	0	0	0	0	0	0	0	0
783	KDB009_A549_96H:TRCN0000061975:-666	0	0	0	1	0	0	0	0	0	0	0	0	0
784	KDB009_HEPG2_96H:TRCN0000001036:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
785	KDB009_HEPG2_96H:TRCN0000003144:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
786	KDB009_HEPG2_96H:TRCN0000005698:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
787	KDB009_HEPG2_96H:TRCN0000007294:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
788	KDB009_HEPG2_96H:TRCN0000017947:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
789	KDB009_HEPG2_96H:TRCN0000018989:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
790	KDB009_HEPG2_96H:TRCN0000040132:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
791	KDB009_HEPG2_96H:TRCN0000049747:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
792	KDB009_HEPG2_96H:TRCN0000057543:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
793	KDB009_HEPG2_96H:TRCN0000065134:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
794	KDB009_HT29_96H:TRCN0000017944:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
795	KDB009_HT29_96H:TRCN0000049747:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
796	KDB009_PC3_144H:TRCN0000005700:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
797	KDB009_PC3_144H:TRCN0000007292:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
798	KDB009_VCAP_120H:TRCN0000007292:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
799	KDB010_A375_96H:TRCN0000000655:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
800	KDB010_A375_96H:TRCN0000007532:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
801	KDB010_A375_96H:TRCN0000039565:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
802	KDB010_A375_96H:TRCN0000039763:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
803	KDB010_A375_96H:TRCN0000199198:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
804	KDB010_A375_96H:TRCN0000218636:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
