	source	interaction	target
5157	INSR	-1	CALM3
5158	INSR	1	DOK1
5159	LCK	1	LAT
5160	LCK	1	ESR1
5161	LCK	1	CD3D
5162	LCK	1	CD5
5163	LCK	1	CD28
5164	LCK	1	IL2RB
5165	IL2RB	-1	LCK
5166	LCK	1	MUC1
5167	LCK	1	PECAM1
5168	LCK	1	CTLA4
5169	LCK	1	PLCG2
5170	LCK	1	CD33
5171	LCK	1	SHC1
5172	LCK	1	PRKCD
5173	LCK	-1	CCDC50
5174	FYN	1	CD300LB
5175	FYN	-1	ARHGAP33
5176	FYN	1	TGFB1I1
5177	FYN	1	CD79A
5178	FYN	1	MAG
5179	FYN	1	ACP1
5180	FYN	1	FCGR2C
5181	FYN	1	CD79B
5182	FYN	-1	CHN2
5183	FYN	1	H3-3A
5184	FYN	1	IFITM3
5185	FYN	1	CAV1
5186	CAV1	1	FYN
5187	FYN	1	PRKCQ
5188	RB1	-1	TRIP11
5189	CDK1	1	CDC7
5190	CDK1	1	DCTN6
5191	CDK1	-1	PIK3C2A
5192	CDK1	1	CHEK1
5193	CDK1	1	SYN3
5194	CDK1	-1	MDM4
5195	CDK1	1	FANCG
5196	CDK1	-1	TP73
5197	CDK1	1	BUB1
5198	CDK1	1	BUB1B
5199	CDK1	1	NFAT5
5200	CDK1	1	KAT7
5201	CDK1	1	LATS1
5202	CDK1	-1	EGFR
5203	CDK1	1	LMNA
5204	CDK1	1	KRT18
5205	CDK1	1	KRT8
5206	CDK1	1	RB1
5207	CDK1	1	SP1
5208	CDK1	1	VIM
5209	CDK1	1	AR
5210	CDK1	-1	BCL2
5211	CDK1	-1	HMGA1
5212	CDK1	1	LIG1
5213	CDK1	1	UBA1
5214	CDK1	1	RPS3
5215	CDK1	1	DNMT1
5216	CDK1	1	MAP4
5217	CDK1	1	EEF1D
5218	CDK1	-1	STIP1
5219	CDK1	-1	MCM4
5220	CDK1	-1	RFC1
5221	CDK1	1	BRCA1
5222	CDK1	-1	FEN1
5223	CDK1	-1	CUX1
5224	CDK1	1	UBE2A
5225	CDK1	1	KIF11
5226	CDK1	-1	HMGA2
5227	CDK1	-1	CASP9
5228	CDK1	1	PRPS1
5229	CDK1	-1	PPP1CA
5230	CDK1	1	RAB1A
5231	CDK1	-1	MAP2K1
5232	CDK1	1	APLP2
5233	CDK1	1	GOLGA2
5234	CDK1	1	FOXO1
5235	CDK1	1	CDC16
5236	CDK1	-1	ZC3HC1
5237	CDK1	-1	STIM1
5238	CDK1	1	RUNX2
5239	CDK1	-1	ESPL1
5240	CDK1	-1	LBR
5241	CDK1	-1	CASP8
5242	CDK1	-1	PLEC
5243	CDK1	1	MAPK6
5244	CDK1	-1	SIRT2
5245	CDK1	-1	ABI1
5246	CDK1	1	MPLKIP
5247	CDK1	1	NUP210
5248	CDK1	1	CKAP2
5249	CDK1	1	SIRT1
5250	CDK1	-1	VCPIP1
5251	CDK1	1	KIF20B
5252	CDK1	-1	ATAD5
5253	CDK1	-1	KIF2C
5254	CDK1	1	GORASP1
5255	CDK1	1	WAC
5256	CDK1	-1	NUSAP1
5257	CDK1	1	NIFK
5258	CDK1	1	ANAPC1
5259	CD3E	1	NCK1
5260	CDK1	-1	NUCKS1
5261	CDK1	1	KMT5A
5262	CDK1	1	INCENP
5263	CDK1	1	NDE1
5264	CDK1	1	PTTG2
5265	CDK1	1	CDC23
5266	CDK1	-1	NUP50
5267	CDK1	-1	TPX2
5268	CDK1	1	EPN1
5269	CDK1	-1	NCOA3
5270	S100A9	1	TLR4
5271	S100A9	1	AGER
5272	NPM1	1	FBXW7
5273	FES	1	BCR
5274	FES	1	PECAM1
5275	IGF1R	1	PDPK1
5276	CTSD	-1	BGLAP
5277	CAPN1	1	GSK3A
5278	CAPN1	-1	F2RL1
5279	CAPN1	1	CDK5R1
5280	PRSS2	1	F2RL1
5281	ADRB2	1	GNAL
5282	CTSB	-1	BGLAP
5283	HSP90AA1	-1	NR3C1
5284	HSP90AA1	1	PAFAH1B1
5285	HSP90AA1	1	PPP5C
5286	LYN	1	LPXN
5287	LYN	1	SLC4A1
5288	LYN	1	CD79A
5289	LYN	1	FCGR2A
5290	LYN	1	FCGR2C
5291	LYN	1	CD79B
5292	LYN	-1	CDKN1B
5293	LYN	1	PRKCD
5294	LYN	1	BTK
5295	LYN	-1	PPP1R8
5296	LYN	1	DAPP1
5297	RET	1	PDPK1
5298	RET	1	MAPK1
5299	RET	1	AKT1
5300	RET	1	AFAP1L2
5301	IGF1R	-1	CRK
5302	IGF1R	1	PIK3R3
5303	COL1A2	1	ITGA1_ITGB1
5304	COL1A2	1	ITGA11_ITGB1
5305	CD55	1	ADGRE5
5306	HSP90AB1	1	AR
5307	PTPRC	1	LCK
5308	ELANE	1	F5
5309	ELANE	1	F2R
5310	ELANE	-1	F2RL1
5311	HSPA1A	1	NOD2
5312	MMP2	-1	DCN
5313	MMP3	-1	DCN
5314	MMP3	1	SPP1
5315	MMP3	-1	HAPLN1
5316	MMP3	-1	ACAN
5317	CTSG	1	AGT
5318	CTSG	1	C3
5319	CTSG	-1	SERPIND1
5320	CTSG	1	F2RL1
5321	COL4A2	1	ITGA2_ITGB1
5322	PTPRC	1	FYN
5323	PTPRC	1	LYN
5324	PTPRC	-1	TYK2
5325	PTPRC	1	SKAP1
5326	ADRB1	1	GNAL
5327	ADRB1	1	GNAS
5328	CFH	-1	CFB
5329	CFH	-1	C3
5330	CFH	-1	CRP
5331	FGF4	1	FGFR4
5332	HCK	1	RAPGEF1
5333	HCK	1	CSF3R
5334	GNAI3	-1	ADCY1
5335	IL6R	1	JAK2
5336	CHRM5	1	GNAQ
5337	FGF2	1	FGFR4
5338	FGF2	1	FGFR3
5339	SRP19	1	SRP72
5340	SRP19	1	SRP54
5341	SRP19	1	SRP68
5342	MMP7	1	SPP1
5343	MMP7	-1	HAPLN1
5344	MMP10	-1	HAPLN1
5345	HMGB1	1	TLR4
5346	HMGB1	1	HOXD9
5347	WNT2	1	LRP6
5348	PDGFRB	1	FYN
5349	PDGFRB	1	SRC
5350	PDGFRB	1	GRB2
5351	PDGFRB	1	PTK2
5352	CTSH	-1	BGLAP
5353	FGR	1	HCLS1
5354	PARP1	1	TP53
5355	PARP1	1	POLA1
5356	FURIN	1	VWF
5357	FURIN	1	NOTCH1
5358	UBC	1	PRKN
5359	HSPA1A	-1	NR3C1
5360	CALM1	1	PPP3CB
5361	CALM1	1	NOS3
5362	CALM1	1	PPP3CC
5363	CALM1	1	PPP3CA
5364	CALM1	1	CAMKK1
5365	CALM2	1	PPP3CB
5366	CALM2	1	NOS3
5367	CALM2	1	PPP3CC
5368	CALM3	1	PPP3CB
5369	CALM3	1	NOS3
5370	CALM3	1	PPP3CC
5371	CALM3	1	PPP3CA
5372	PRKAR1A	-1	PRKACA
5373	PRKAR1A	-1	PRKACB
5374	TFPI	1	VLDLR
5375	KIT	1	JAK2
5376	KIT	1	PTPN11
5377	KIT	1	GRB7
5378	CD28	1	PIK3CG
5379	MCF2	1	CDC42
5380	MCF2	1	RHOA
5381	MCF2	1	RAC1
5382	MBL2	1	MASP1
5383	CHRM1	1	GNA14
5384	BCR	-1	RAC1
5385	PIM1	-1	FOXO3
5386	PIM1	1	FLT3
5387	PIM1	1	CDKN1A
5388	PIM1	1	RPS19
5389	PIM1	-1	CDKN1B
5390	PIM1	1	H3C8
5391	PIM1	1	MDM2
5392	PIM1	1	RELA
5393	PIM1	-1	MAP3K5
5394	PIM1	1	ABCG2
5395	FGFR1	1	ACAT1
5396	FGFR1	-1	CTTN
5397	CDK4	-1	BRCA1
5398	CDK4	1	PRDX1
5399	CDK4	-1	MEF2D
5400	CDK4	1	PELP1
5401	PABPC1	1	EIF4E
5402	PABPC1	1	NFX1
5403	NFX1	1	PABPC1
5404	FGF5	1	FGFR1
5405	FGF5	1	FGFR2
5406	SKI	-1	EP300
5407	ACE	1	AGT
5408	CDH1	1	CTNNA1
5409	CDH1	1	ITGAE_ITGB7
5410	SRC	1	SH3PXD2B
5411	SRC	1	INPPL1
5412	SRC	1	RGS16
5413	SRC	1	PDPK1
5414	SRC	-1	EMD
5415	SRC	1	MPZL1
5416	SRC	1	KRAS
5417	ESR1	1	SRC
5418	SRC	1	ESR1
5419	SRC	1	ITGB2
5420	SRC	1	GSN
5421	SRC	1	HSP90AB1
5422	SRC	1	RRAS
5423	SRC	1	CYP19A1
5424	SRC	1	CEACAM1
5425	SRC	1	BDKRB2
5426	SRC	1	CDH5
5427	SRC	1	CHKA
5428	SRC	1	FLT4
5429	SRC	-1	PPP2CA
5430	PPP2CA	-1	SRC
5431	SRC	-1	HNF4A
5432	SRC	1	STAT1
5433	SRC	-1	KCNJ1
5434	SRC	1	GLRB
5435	SRC	1	FHIT
5436	SRC	1	STAT5B
5437	SRC	1	RPS6KA3
5438	SRC	1	BMX
5439	SRC	-1	ARHGDIA
5440	SRC	-1	PTEN
5441	SRC	1	GRB2
5442	GRB2	1	SRC
5443	SRC	1	RAC1
5444	SRC	1	TIAM1
5445	SRC	1	PAK2
5446	SRC	1	GRIN2B
5447	SRC	1	GRB10
5448	SRC	1	RAPGEF1
5449	SRC	1	DAG1
5450	SRC	1	KCNB1
5451	SRC	-1	CASP8
5452	SRC	1	TNS3
5453	SRC	-1	RHOU
5454	SRC	1	NOXA1
5455	SRC	-1	SIRT2
5456	SRC	1	SRCIN1
5457	SRC	1	ARHGEF4
5458	SRC	1	ARHGAP35
5459	SRC	1	VAV3
5460	SRC	1	HCN2
5461	SRC	1	DAPP1
5462	SRC	1	HCN4
5463	XRCC6	1	PRKDC
5464	TDGF1	1	ACVR2A
5465	TDGF1	1	ACVR1B
5466	TDGF1	1	NODAL
5467	BMP1	1	COL1A1
5468	BMP1	1	COL5A2
5469	BMP1	1	COL5A1
5470	BMP1	1	COL7A1
5471	GTF2F2	1	POLR2E
5472	GTF2F2	1	GTF2F1
5473	CTSE	-1	A2M
5474	MIF	1	CXCR4
5475	CPM	-1	HBA1
5476	PRKCA	1	LMNA
5477	MMP9	-1	HAPLN1
5478	MMP9	-1	PZP
5479	PZP	-1	MMP9
5480	IL2RB	1	SHC1
5481	PVR	1	CD226
5482	EZR	1	FES
5483	VAV1	1	GRB2
5484	VAV1	1	RAC1
5485	ITGB4	1	PIK3CB
5486	PAX1	1	MEOX1
5487	PAX1	1	MEOX2
5488	ST6GAL1	-1	CD22
5489	TCF3	1	MYOD1
5490	GATA1	1	ZFPM1
5491	H2AX	1	NBN
5492	ITGB4	1	PIK3CA
5493	FER	1	AR
5494	PDGFRA	1	PTK2
5495	PPP3CB	1	DNM1L
5496	PPP3CB	-1	FLNA
5497	PPP3CB	1	KSR2
5498	PPP3CB	1	BAD
5499	NCK1	1	SOS1
5500	TSHR	1	GNAQ
5501	GNB3	1	PIK3CA
5502	FER	1	JUP
5503	FER	1	PECAM1
5504	IL7R	1	JAK1
5505	RHOQ	1	EXOC7
5506	HMGA1	1	POU3F1
5507	PRKCA	1	PLD2
5508	PRKCA	-1	PIP5K1B
5509	PRKCA	1	KCNQ2
5510	PRKCA	1	NPHS1
5511	PRKCA	1	PFKFB2
5512	PRKCA	-1	EDF1
5513	PRKCA	-1	KCNJ13
5514	PRKCA	-1	EGFR
5515	PRKCA	1	VTN
5516	PRKCA	1	ANXA1
5517	PRKCA	-1	ATP1A1
5518	PRKCA	1	ITGB2
5519	PRKCA	-1	HMGN1
5520	INSR	1	PRKCA
5521	PRKCA	1	INSR
5522	PRKCA	1	EZR
5523	PRKCA	1	GJB1
5524	PRKCA	-1	HNRNPA1
5525	PRKCA	1	SRF
5526	PRKCA	1	ADRA1B
5527	SRC	1	PRKCA
5528	PRKCA	1	SRC
5529	PRKCA	1	CYBA
5530	PRKCA	-1	GFAP
5531	PRKCA	-1	CALD1
5532	PRKCA	-1	KCNE1
5533	PRKCA	1	ITGB4
5534	PRKCA	-1	DDX5
5535	PRKCA	1	VCL
5536	VCL	1	PRKCA
5537	PRKCA	1	GNAZ
5538	PRKCA	-1	ACO1
5539	PRKCA	1	CBL
5540	PRKCA	-1	CFL1
5541	PRKCA	-1	ITPKB
5542	PRKCA	1	CHAT
5543	PRKCA	1	PTPN6
5544	PRKCA	-1	NOS3
5545	PRKCA	1	AQP1
5546	PRKCA	-1	CLIP1
5547	PRKCA	1	SDC4
5548	PRKCA	-1	HRH1
5549	PTPN1	-1	AKT1
5550	AKT1	-1	PTPN1
5551	PRKCA	-1	CASR
5552	PRKCA	1	GRM5
5553	PRKCA	-1	GFPT1
5554	PRKCA	1	GRIA4
5555	PRKCA	-1	GSK3B
5556	PRKCA	-1	STXBP1
5557	PRKCA	-1	EWSR1
5558	PRKCA	-1	PLCB3
5559	PRKCA	1	GRIN1
5560	PRKCA	1	LRP1
5561	PRKCA	-1	TRPC3
5562	PRKCA	1	DGKZ
5563	PRKCA	1	THOC5
5564	PRKCA	1	PRKG1
5565	PRKCA	1	FLNC
5566	PRKACA	1	SRC
5567	PRKCA	-1	HES1
5568	PRKCA	-1	PEA15
5569	PRKCA	1	PRKD1
5570	PRKCA	1	RALBP1
5571	PRKCA	-1	MEP1B
5572	PRKCA	-1	HABP4
5573	PRKCA	1	CSPG4
5574	PRKCA	-1	NOXA1
5575	PRKCA	1	FERMT3
5576	PRKCA	1	NOXO1
5577	PRKCA	1	TRPM4
5578	PRKCA	1	NOX5
5579	PRKCA	1	NR1H4
5580	PRKCA	1	NKX3-1
5581	PRKCA	-1	CORO1B
5582	PRKCA	-1	CDC42EP4
5583	PRKCA	1	TRPV5
5584	PRKCA	-1	ADD3
5585	PRKCA	1	HSPB8
5586	PRKCA	-1	HDAC5
5587	PRKCA	1	F11R
5588	HOXB8	1	PBX1
5589	HOXB8	1	PBX3
5590	PRKACA	1	EEF2K
5591	PRKACA	-1	HSPB6
5592	PRKACA	1	KCNK3
5593	PRKACA	-1	PHOX2A
5594	PRKACA	1	AURKA
5595	PRKACA	1	RGS14
5596	PRKACA	-1	RGS10
5597	PRKACA	1	PLIN1
5598	PRKACA	-1	CTNND1
5599	PRKACA	1	PFKFB2
5600	PRKACA	1	LRP6
5601	PRKACA	-1	GABBR2
5602	PRKACA	1	ABCA1
5603	PRKACA	-1	HAND1
5604	PRKACA	1	FOS
5605	PRKACA	1	ERBB2
5606	PRKACA	1	RET
5607	PRKACA	1	SRF
5608	PRKACA	-1	GP1BB
5609	PRKACA	1	ITGA4
5610	PRKACA	1	LCP1
5611	PRKACA	-1	GFAP
5612	PRKACA	-1	DSP
5613	PRKACA	1	CD44
5614	PRKACA	1	ITGB4
5615	PRKACA	1	CAPN2
5616	PRKACA	1	ATF1
5617	PRKACA	1	TNNI3
5618	PRKACA	1	RXRA
5619	PRKACA	1	RYR1
5620	PRKACA	1	ITPKA
5621	PRKACA	1	KDELR1
5622	PRKACA	-1	CAD
5623	PRKACA	-1	ITPKB
5624	PRKACA	1	NOS3
5625	PRKACA	-1	MIP
5626	PRKACA	1	PRKAR2B
5627	PRKAR2B	-1	PRKACA
5628	PRKACA	-1	CIITA
5629	PRKACA	1	CTNNB1
5630	PRKACA	1	NF2
5631	PRKACA	-1	HRH1
5632	PRKACA	-1	ADD2
5633	PRKACA	1	GJA5
5634	PRKACA	1	ETV5
5635	PRKACA	1	CSK
5636	PRKACA	1	GRIA4
5637	PRKACA	1	SOX9
5638	PRKACA	-1	KCNJ3
5639	PRKACA	1	ACADVL
5640	PRKACA	-1	GSK3A
5641	PRKACA	1	GSK3B
5642	PRKACA	1	ARHGDIA
5643	PRKACA	1	THOP1
5644	PRKACA	1	ACLY
5645	PRKACA	-1	MYOM2
5646	PRKACA	-1	PRKAA2
5647	PRKACA	-1	CASP9
5648	PRKACA	1	H3-3A
5649	PRKACA	1	TFAM
5650	PRKACA	-1	CDK16
5651	PRKACA	1	HSF1
5652	PRKACA	1	CACNA1D
5653	PRKACA	1	RELA
5654	PRKACA	-1	UBE3A
5655	PRKACA	1	LIPE
5656	PRKACA	-1	PRKAA1
5657	PRKACA	1	PDE4B
5658	PRKACA	1	CACNB2
5659	PRKACA	1	AKAP13
5660	PRKACA	1	KCNH2
5661	PRKACA	1	GRIK2
5662	PRKACA	-1	PIN1
5663	PRKACA	1	CACNA1S
5664	PRKACA	1	RASGRF1
5665	PRKACA	1	HNRNPD
5666	PRKACA	-1	GNA13
5667	PRKACA	1	LASP1
5668	PRKACA	-1	SYN2
5669	PRKACA	-1	FRAT1
5670	PRKACA	1	GPKOW
5671	PRKACA	1	CUL5
5672	PRKACA	-1	STMN2
5673	PRKACA	-1	NEDD4L
5674	PRKACA	1	PPP1R9B
5675	PRKACA	-1	HDAC8
5676	PRKACA	1	APOBEC3G
5677	PRKACA	1	KCNK9
5678	PRKACA	1	KCNQ5
5679	PRKACA	1	DUOX1
5680	PRKACA	1	NDE1
5681	PRKACA	1	HDAC5
5682	PRKACA	1	PDE10A
5683	CAPN2	1	GSK3A
5684	CAPN2	1	CDK5R1
5685	HLA-G	1	LILRB1
5686	HLA-G	1	KIR2DL4
5687	PTPN2	-1	WASL
5688	PTPN2	-1	FYN
5689	PTPN2	-1	MET
5690	PTPN2	1	PDGFRB
5691	PTPN2	-1	GHR
5692	PTPN2	1	GJA1
5693	PTPN2	-1	SHC1
5694	PTPN2	-1	FKBP4
5695	SPI1	1	IRF8
5696	PTPN1	-1	ABL1
5697	PTPN1	-1	BCR
5698	PTPN1	-1	NFKBIA
5699	PTPN1	-1	STAT5B
5700	PTPN1	-1	CAV1
5701	PTPN1	-1	PRKCD
5702	PTPN1	1	CTTN
5703	PTPN1	-1	NTRK2
5704	PTPN1	-1	MAPK15
5705	ERCC2	1	ERCC3
5706	BMP7	1	ACVR1_BMPR2
5707	PTPRA	-1	LYN
5708	ADRA2C	1	GNAO1
5709	NCL	-1	MYB
5710	NCL	-1	MYBL1
5711	EIF2AK2	-1	NFKBIA
5712	EIF2AK2	1	PPP2R5A
5713	CSNK2A2	-1	SPIB
5714	CSNK2A2	1	PTPRC
5715	CSNK2A2	1	MYF5
5716	CSNK2A2	1	XRCC1
5717	CSNK2A2	1	ARRB2
5718	CSNK2A2	1	PPP1R2
5719	CSNK2A2	1	GTF2A1
5720	CSNK2A2	-1	PTEN
5721	CSNK2A2	1	HSF1
5722	CSNK2A2	-1	SET
5723	CSNK2A2	1	PPP1R8
5724	CSNK2A2	1	EIF2B5
5725	CSNK2A2	1	KLF1
5726	CSNK2A2	-1	EIF4EBP1
5727	CSNK2A2	1	HDAC1
5728	CSNK2A2	-1	CTDP1
5729	CSNK2A2	1	UBE2R2
5730	CSNK2A2	-1	HSPH1
5731	CSNK2A2	1	HDAC2
5732	CSNK2A2	1	NKX3-1
5733	RXRA	-1	CTNNB1
5734	CR2	1	CD19
5735	CHRM3	1	GNA14
5736	CHRM3	1	GNA15
5737	CHRM3	1	GNAQ
5738	ITGAL	1	ICAM1
5739	BCL3	1	HDAC3
5740	CAST	-1	CAPN1
5741	TACR2	1	GNAQ
5742	S1PR1	1	GNAO1
5743	S1PR1	1	GNAZ
5744	CNR1	1	HCRTR1
5745	CNR1	1	GNAI1
5746	SYT1	1	SNAP25
5747	FGFR2	1	FRS2
5748	ERBB3	1	PIK3CD
5749	ERBB3	1	PIK3CA
5750	ERBB3	1	PIK3CB
5751	ERBB3	1	PIK3CG
5752	DRD5	1	GNAZ
5753	DRD5	1	GNAL
5754	DRD5	1	GNAS
5755	NME2	1	KCNN4
5756	PTPRG	1	PXN
5757	FGFR4	1	STAT1
5758	FGFR3	1	STAT3
5759	FGFR3	1	STAT1
5760	PRKACG	1	NOS3
5761	PRKACG	1	MYBPC3
5762	PRKACG	-1	TENT2
5763	CBL	-1	SORBS2
5764	CBL	-1	KIT
5765	CBL	-1	FLT3
5766	PRKACB	1	NGFR
5767	PRKACB	1	BAD
5768	KEL	1	EDN3
5769	RPS6KB1	-1	URI1
5770	RPS6KB1	-1	HSPB1
5771	RPS6KB1	1	GLI1
5772	RPS6KB1	1	EIF4B
5773	RPS6KB1	-1	MRE11
5774	RPS6KB1	-1	MXD1
5775	RPS6KB1	-1	PDCD4
5776	PTPRG	-1	JAK2
5777	JAK1	1	IRF9_STAT1_STAT2
5778	PTPRB	1	MAPK3
5779	PTPRB	-1	KDR
5780	PTPRE	-1	KCNB1
5781	PTPRG	1	DOK2
5782	PTPRG	-1	DAB1
5783	PTPRG	-1	ABL1
5784	PTPRG	1	EGFR
5785	PTPRG	1	ERBB2
5786	PTPRG	-1	ITGB1
5787	PTPRG	-1	MET
5788	PTPRG	-1	SRC
5789	PTPRG	-1	VCL
5790	PTPRG	-1	CDK2
5791	PTPRG	1	STAT3
5792	PTPRG	1	STAT5A
5793	PTPRG	-1	BMX
5794	PTPRG	1	STAT2
5795	PTPRG	1	PTK2
5796	PTPRG	-1	BTK
5797	PTPRG	1	GRIN2B
5798	PTPRG	-1	CTTN
5799	PTPRG	1	BLNK
5800	PTPRZ1	-1	ARHGAP35
5801	NFYA	1	SP1
5802	OMG	1	LINGO1
5803	EIF4B	1	EIF4A1
5804	PAX3	1	MEOX1
5805	PAX3	1	MEOX2
5806	GATA2	-1	SPI1
5807	CMA1	1	EDN1
5808	CMA1	1	EDN3
5809	CCND1	1	HDAC3
5810	IL4R	1	JAK2
5811	IL4R	1	IRS1
5812	IL4R	1	STAT5A
5813	IL4R	1	IRS2
5814	NR2F2	-1	MYOD1
5815	EDNRB	1	GNAI3
5816	EDNRB	1	GNAO1
5817	EDNRB	1	GNAQ
5818	ACP1	-1	PDGFRB
5819	ACP1	1	SRC
5820	ACP1	-1	AKT2
5821	ACP1	-1	AKT3
5822	PRKCH	1	ANXA1
5823	PRKCH	1	MAPK1
5824	PRKCH	-1	NOS3
5825	TNC	1	ITGA8_ITGB1
5826	TNC	1	ITGA9_ITGB1
5827	CDK2	-1	TP73
5828	CDK2	1	MCM3AP
5829	CDK2	1	ESR1
5830	CDK2	1	TP53
5831	PGR	1	CDK2
5832	CDK2	1	PGR
5833	CDK2	1	SP1
5834	CDK2	-1	PTHLH
5835	CDK2	-1	MYOD1
5836	CDK2	-1	HMGA1
5837	CDK2	1	UBTF
5838	CDK2	1	CEBPB
5839	CDK2	1	LIG1
5840	CDK2	1	CCNA2
5841	CDK2	-1	GRK2
5842	CDK2	1	MCM3
5843	CDK2	1	DNMT1
5844	CDK2	1	CDKN1B
5845	CDKN1B	-1	CDK2
5846	CDK2	1	UBE2A
5847	CDK2	1	MCM2
5848	CDK2	1	CDK7
5849	CDK7	1	CDK2
5850	CDK2	1	HIRA
5851	CDK2	1	CDKN2D
5852	CDK2	-1	PPP1CA
5853	CDK2	1	FOXK2
5854	CDK2	-1	ID2
5855	CDK2	-1	ID3
5856	CDK2	-1	PRDX1
5857	CDK2	1	FOXM1
5858	CDK2	1	SKP2
5859	CDK2	1	ORC2
5860	CDK2	1	NPAT
5861	CDK2	1	EZH2
5862	CDK2	1	CDX2
5863	CDK2	1	RBBP8
5864	CDK2	-1	TP63
5865	CDK2	-1	TPX2
5866	HRH2	1	GNAS
5867	GRK2	-1	ADRA2A
5868	GRK2	1	EZR
5869	GRK2	1	PDE6G
5870	GRK2	1	CXCR2
5871	GRK2	-1	BDKRB2
5872	GRK2	-1	SNCA
5873	GRK2	-1	OPRD1
5874	GRK2	-1	MAPK14
5875	ADRA1D	1	GNAQ
5876	EDNRA	1	GNA14
5877	EDNRA	1	GNAL
5878	EDNRA	1	GNAQ
5879	EDNRA	1	GNAS
5880	CTSS	-1	BGLAP
5881	F2R	1	GNA14
5882	F2R	1	GNA15
5883	F2R	1	GNA12
5884	FAS	1	MAP3K5
5885	YY1	-1	NOTCH1
5886	LMO2	1	TAL1
5887	PTPN3	-1	VCP
5888	HMGB2	1	POU2F1
5889	HMGB2	1	POU3F1
5890	MST1	1	H2BC3
5891	MST1	1	STK4
5892	ACVR2A	1	ACVR1B
5893	ACVR2A	1	ACVR1
5894	STOM	-1	SLC2A1
5895	APBB1	1	MAPK3
5896	MAPK3	1	SYN3
5897	MAPK3	-1	FOXO3
5898	MAPK3	1	MITF
5899	MAPK3	-1	NFATC1
5900	MAPK3	1	EGFR
5901	MAPK3	-1	MBP
5902	MAPK3	-1	NR3C1
5903	MAPK3	-1	PGR
5904	MAPK3	1	TH
5905	MAPK3	1	ALOX5
5906	MAPK3	-1	MYB
5907	MAPK3	-1	THRB
5908	MAPK3	1	ATF2
5909	MAPK3	1	JUND
5910	MAPK3	1	CAPN2
5911	MAPK3	1	RXRA
5912	MAPK3	1	RPS3
5913	MAPK3	1	RPS6KB1
5914	MAPK3	1	PML
5915	MAPK3	1	GRK2
5916	MAPK3	1	CAD
5917	MAPK3	1	CIITA
5918	MAPK3	1	NOS2
5919	MAPK3	-1	IRS1
5920	MAPK3	1	SREBF1
5921	MAPK3	-1	PPARG
5922	MAPK3	-1	BCL6
5923	MAPK3	-1	ETV6
5924	MAPK3	-1	LIFR
5925	MAPK3	1	MAGEA11
5926	MAPK3	-1	CDKN1B
5927	MAPK3	1	PLA2G4A
5928	MAPK3	-1	AMPH
5929	MAPK3	-1	PCYT1A
5930	MAPK3	-1	CEBPA
5931	MAPK3	-1	GSK3B
5932	MAPK3	-1	SCNN1B
5933	MAPK3	1	RCAN1
5934	MAPK3	-1	CASP9
5935	MAPK3	1	MAZ
5936	MAPK3	-1	HNRNPK
5937	MAPK3	1	GTF2I
5938	MAPK3	1	ADAM17
5939	MAPK3	1	H3-3A
5940	MAPK3	1	HSF1
5941	MAPK3	1	SP3
5942	MAPK3	1	LIPE
5943	MAPK3	-1	CALD1
5944	MAPK3	1	MCL1
5945	MAPK3	-1	KLC1
5946	MAPK3	-1	PDE4D
5947	MAPK3	1	SREBF2
5948	MAPK3	-1	EPS8
5949	MAPK3	1	GAB1
5950	MAPK3	1	SMAD4
5951	MAPK3	1	CTTN
5952	MAPK3	-1	CASP8
5953	MAPK3	1	NFATC4
5954	MAPK3	1	KARS1
5955	MAPK3	1	PTPRR
5956	MAPK3	1	TWIST1
5957	MAPK3	-1	STK11
5958	MAPK3	1	IRX2
5959	MAPK3	-1	NOXA1
5960	MAPK3	1	ABI1
5961	MAPK3	1	RPTOR
5962	MAPK3	-1	BAD
5963	MAPK3	1	ARHGEF2
5964	MAPK3	-1	STMN2
5965	MAPK3	-1	MRTFA
5966	MAPK3	-1	CIC
5967	MAPK3	-1	SULT4A1
5968	MAPK3	1	PLCB1
5969	MAPK3	1	SPHK2
5970	MAPK3	1	SPHK1
5971	MAPK3	1	RRN3
5972	MAPK3	1	NCKIPSD
5973	MAPK3	1	HDAC6
5974	MAPK3	1	BAZ1B
5975	MAPK3	1	HSPB8
5976	MAPK3	1	GAB2
5977	ARNT	1	HIF1A
5978	RPL10	-1	YES1
5979	PIK3R1	1	PIK3CD
5980	PIK3R1	1	PIK3CA
5981	PIK3R1	1	PIK3CB
5982	PIK3R1	1	PIK3CG
5983	MAPK1	-1	MCRIP1
5984	HTR2A	1	GNA14
5985	HTR2A	1	GNAI1
5986	LOX	1	EFEMP2
5987	MAPK1	1	PARP1
5988	HTR2C	1	GNA14
5989	HTR2C	1	GNA15
5990	MSX1	-1	TBP
5991	MSX1	-1	DLX2
5992	DLX2	-1	MSX1
5993	MAPK1	1	APBB1
5994	MAPK1	1	PITPNM1
5995	MAPK1	-1	JAK2
5996	MAPK1	1	MITF
5997	MAPK1	1	LRP6
5998	EGFR	1	MAPK1
5999	MAPK1	1	EGFR
6000	MAPK1	1	MYC
6001	MAPK1	-1	MBP
6002	MAPK1	-1	NR3C1
6003	MAPK1	-1	ATP1A1
6004	MAPK1	1	ALOX5
6005	MAPK1	1	AR
6006	MAPK1	1	BCL2
6007	MAPK1	1	TPR
6008	MAPK1	1	NCF1
6009	MAPK1	-1	GJA1
