	sig_id	A375	A549	HA1E	HCC515	HEKTE	HEPG2	HT29	JURKAT	MCF7	PC3	SHSY5Y	SW480	VCAP
528	KDA007_HA1E_96H:TRCN0000286656:-666	0	0	1	0	0	0	0	0	0	0	0	0	0
529	KDA007_HA1E_96H:TRCN0000314910:-666	0	0	1	0	0	0	0	0	0	0	0	0	0
530	KDA007_HA1E_96H:TRCN0000320582:-666	0	0	1	0	0	0	0	0	0	0	0	0	0
531	KDA007_HA1E_96H:TRCN0000338202:-666	0	0	1	0	0	0	0	0	0	0	0	0	0
532	KDA007_HA1E_96H:TRCN0000352673:-666	0	0	1	0	0	0	0	0	0	0	0	0	0
533	KDA007_HEPG2_96H:TRCN0000230497:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
534	KDA007_HEPG2_96H:TRCN0000274152:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
535	KDA007_HT29_96H:A18	0	0	0	0	0	0	1	0	0	0	0	0	0
536	KDA007_HT29_96H:C15	0	0	0	0	0	0	1	0	0	0	0	0	0
537	KDA007_HT29_96H:C22	0	0	0	0	0	0	1	0	0	0	0	0	0
538	KDA007_HT29_96H:G03	0	0	0	0	0	0	1	0	0	0	0	0	0
539	KDA007_HT29_96H:G21	0	0	0	0	0	0	1	0	0	0	0	0	0
540	KDA007_HT29_96H:H19	0	0	0	0	0	0	1	0	0	0	0	0	0
541	KDA007_HT29_96H:K01	0	0	0	0	0	0	1	0	0	0	0	0	0
542	KDA007_HT29_96H:K16	0	0	0	0	0	0	1	0	0	0	0	0	0
543	KDA007_HT29_96H:M09	0	0	0	0	0	0	1	0	0	0	0	0	0
544	KDA007_HT29_96H:O02	0	0	0	0	0	0	1	0	0	0	0	0	0
545	KDA007_HT29_96H:O04	0	0	0	0	0	0	1	0	0	0	0	0	0
546	KDA007_HT29_96H:TRCN0000002859:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
547	KDA007_HT29_96H:TRCN0000053612:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
548	KDA007_HT29_96H:TRCN0000194823:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
549	KDA007_HT29_96H:TRCN0000195100:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
550	KDA007_HT29_96H:TRCN0000320679:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
551	KDA007_MCF7_144H:TRCN0000010532:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
552	KDA007_MCF7_144H:TRCN0000019266:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
553	KDA007_MCF7_144H:TRCN0000036463:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
554	KDA007_MCF7_144H:TRCN0000058200:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
555	KDA007_MCF7_144H:TRCN0000060542:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
556	KDA007_MCF7_144H:TRCN0000194823:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
557	KDA007_MCF7_144H:TRCN0000195100:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
558	KDA007_MCF7_144H:TRCN0000196255:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
559	KDA007_MCF7_144H:TRCN0000298856:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
560	KDA007_MCF7_144H:TRCN0000314910:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
561	KDA007_MCF7_144H:TRCN0000315307:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
562	KDA007_MCF7_144H:TRCN0000320675:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
563	KDA007_MCF7_96H:A17	0	0	0	0	0	0	0	0	1	0	0	0	0
564	KDA007_MCF7_96H:C15	0	0	0	0	0	0	0	0	1	0	0	0	0
565	KDA007_MCF7_96H:F06	0	0	0	0	0	0	0	0	1	0	0	0	0
566	KDA007_MCF7_96H:I11	0	0	0	0	0	0	0	0	1	0	0	0	0
567	KDA007_MCF7_96H:J04	0	0	0	0	0	0	0	0	1	0	0	0	0
568	KDA007_MCF7_96H:K01	0	0	0	0	0	0	0	0	1	0	0	0	0
569	KDA007_MCF7_96H:K16	0	0	0	0	0	0	0	0	1	0	0	0	0
570	KDA007_MCF7_96H:L15	0	0	0	0	0	0	0	0	1	0	0	0	0
571	KDA007_MCF7_96H:M07	0	0	0	0	0	0	0	0	1	0	0	0	0
572	KDA007_MCF7_96H:M14	0	0	0	0	0	0	0	0	1	0	0	0	0
573	KDA007_MCF7_96H:O04	0	0	0	0	0	0	0	0	1	0	0	0	0
574	KDA007_PC3_144H:TRCN0000004903:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
575	KDA007_PC3_144H:TRCN0000014789:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
576	KDA007_PC3_144H:TRCN0000053612:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
577	KDA007_PC3_144H:TRCN0000298856:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
578	KDA007_PC3_144H:TRCN0000320679:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
579	KDA007_PC3_144H:TRCN0000350398:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
580	KDA007_PC3_96H:A03	0	0	0	0	0	0	0	0	0	1	0	0	0
581	KDA007_PC3_96H:B14	0	0	0	0	0	0	0	0	0	1	0	0	0
582	KDA007_PC3_96H:D04	0	0	0	0	0	0	0	0	0	1	0	0	0
583	KDA007_PC3_96H:D05	0	0	0	0	0	0	0	0	0	1	0	0	0
584	KDA007_PC3_96H:D12	0	0	0	0	0	0	0	0	0	1	0	0	0
585	KDA007_PC3_96H:E01	0	0	0	0	0	0	0	0	0	1	0	0	0
586	KDA007_PC3_96H:E08	0	0	0	0	0	0	0	0	0	1	0	0	0
587	KDA007_PC3_96H:G06	0	0	0	0	0	0	0	0	0	1	0	0	0
588	KDA007_PC3_96H:H06	0	0	0	0	0	0	0	0	0	1	0	0	0
589	KDA007_PC3_96H:H08	0	0	0	0	0	0	0	0	0	1	0	0	0
590	KDA007_PC3_96H:I06	0	0	0	0	0	0	0	0	0	1	0	0	0
591	KDA007_PC3_96H:J08	0	0	0	0	0	0	0	0	0	1	0	0	0
592	KDA007_PC3_96H:K16	0	0	0	0	0	0	0	0	0	1	0	0	0
593	KDA007_PC3_96H:L09	0	0	0	0	0	0	0	0	0	1	0	0	0
594	KDA007_PC3_96H:L20	0	0	0	0	0	0	0	0	0	1	0	0	0
595	KDA007_PC3_96H:M07	0	0	0	0	0	0	0	0	0	1	0	0	0
596	KDA007_PC3_96H:M10	0	0	0	0	0	0	0	0	0	1	0	0	0
597	KDA007_PC3_96H:N06	0	0	0	0	0	0	0	0	0	1	0	0	0
598	KDA007_VCAP_120H:TRCN0000003176:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
599	KDA007_VCAP_120H:TRCN0000004840:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
600	KDA007_VCAP_120H:TRCN0000004904:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
601	KDA007_VCAP_120H:TRCN0000005948:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
602	KDA007_VCAP_120H:TRCN0000009849:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
603	KDA007_VCAP_120H:TRCN0000047480:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
604	KDA007_VCAP_120H:TRCN0000047485:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
605	KDA007_VCAP_120H:TRCN0000274209:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
606	KDA007_VCAP_120H:TRCN0000286656:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
607	KDA007_VCAP_120H:TRCN0000320679:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
608	KDA007_VCAP_120H:TRCN0000329953:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
609	KDA007_VCAP_120H:TRCN0000342340:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
610	KDA007_VCAP_120H:TRCN0000350341:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
611	KDA008_A375_96H:TRCN0000010291:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
612	KDA008_A375_96H:TRCN0000018880:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
613	KDA008_A375_96H:TRCN0000222552:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
614	KDA008_A375_96H:TRCN0000256865:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
615	KDA008_A375_96H:TRCN0000318360:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
616	KDA008_A549_96H:TRCN0000010291:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
617	KDA008_A549_96H:TRCN0000018880:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
618	KDA008_A549_96H:TRCN0000047712:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
619	KDA008_A549_96H:TRCN0000052437:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
620	KDA008_A549_96H:TRCN0000057059:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
621	KDA008_A549_96H:TRCN0000219681:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
622	KDA008_A549_96H:TRCN0000222552:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
623	KDA008_A549_96H:TRCN0000236419:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
624	KDA008_A549_96H:TRCN0000256866:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
625	KDA008_A549_96H:TRCN0000272578:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
626	KDA008_A549_96H:TRCN0000273529:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
627	KDA008_A549_96H:TRCN0000315416:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
628	KDA008_A549_96H:TRCN0000318418:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
629	KDA008_A549_96H:TRCN0000332934:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
630	KDA008_HA1E_96H:TRCN0000039718:-666	0	0	1	0	0	0	0	0	0	0	0	0	0
631	KDA008_HA1E_96H:TRCN0000196850:-666	0	0	1	0	0	0	0	0	0	0	0	0	0
632	KDA008_HA1E_96H:TRCN0000197055:-666	0	0	1	0	0	0	0	0	0	0	0	0	0
633	KDA008_HA1E_96H:TRCN0000219645:-666	0	0	1	0	0	0	0	0	0	0	0	0	0
634	KDA008_HA1E_96H:TRCN0000279826:-666	0	0	1	0	0	0	0	0	0	0	0	0	0
635	KDA008_HA1E_96H:TRCN0000318418:-666	0	0	1	0	0	0	0	0	0	0	0	0	0
636	KDA008_HCC515_96H:TRCN0000272514:-666	0	0	0	1	0	0	0	0	0	0	0	0	0
637	KDA008_HEPG2_96H:TRCN0000001829:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
638	KDA008_HEPG2_96H:TRCN0000006373:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
639	KDA008_HEPG2_96H:TRCN0000010291:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
640	KDA008_HEPG2_96H:TRCN0000036890:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
641	KDA008_HEPG2_96H:TRCN0000047700:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
642	KDA008_HEPG2_96H:TRCN0000047710:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
643	KDA008_HEPG2_96H:TRCN0000052434:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
644	KDA008_HEPG2_96H:TRCN0000073825:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
645	KDA008_HEPG2_96H:TRCN0000256866:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
646	KDA008_HEPG2_96H:TRCN0000272578:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
647	KDA008_HEPG2_96H:TRCN0000273528:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
648	KDA008_HT29_96H:A08	0	0	0	0	0	0	1	0	0	0	0	0	0
649	KDA008_HT29_96H:B03	0	0	0	0	0	0	1	0	0	0	0	0	0
650	KDA008_HT29_96H:G01	0	0	0	0	0	0	1	0	0	0	0	0	0
651	KDA008_HT29_96H:P09	0	0	0	0	0	0	1	0	0	0	0	0	0
652	KDA008_HT29_96H:P14	0	0	0	0	0	0	1	0	0	0	0	0	0
653	KDA008_HT29_96H:TRCN0000001832:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
654	KDA008_HT29_96H:TRCN0000002249:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
655	KDA008_HT29_96H:TRCN0000018882:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
656	KDA008_HT29_96H:TRCN0000021278:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
657	KDA008_HT29_96H:TRCN0000047710:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
658	KDA008_HT29_96H:TRCN0000052435:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
659	KDA008_HT29_96H:TRCN0000073826:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
660	KDA008_HT29_96H:TRCN0000231918:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
661	KDA008_HT29_96H:TRCN0000256866:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
662	KDA008_HT29_96H:TRCN0000318417:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
663	KDA008_MCF7_144H:TRCN0000001829:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
664	KDA008_MCF7_144H:TRCN0000018880:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
665	KDA008_MCF7_144H:TRCN0000027263:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
666	KDA008_MCF7_144H:TRCN0000052437:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
667	KDA008_MCF7_144H:TRCN0000256866:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
668	KDA008_MCF7_96H:C08	0	0	0	0	0	0	0	0	1	0	0	0	0
669	KDA008_MCF7_96H:F06	0	0	0	0	0	0	0	0	1	0	0	0	0
670	KDA008_MCF7_96H:L20	0	0	0	0	0	0	0	0	1	0	0	0	0
671	KDA008_MCF7_96H:M23	0	0	0	0	0	0	0	0	1	0	0	0	0
672	KDA008_MCF7_96H:O13	0	0	0	0	0	0	0	0	1	0	0	0	0
673	KDA008_PC3_96H:A08	0	0	0	0	0	0	0	0	0	1	0	0	0
674	KDA008_PC3_96H:B06	0	0	0	0	0	0	0	0	0	1	0	0	0
675	KDA008_PC3_96H:C08	0	0	0	0	0	0	0	0	0	1	0	0	0
676	KDA008_PC3_96H:C19	0	0	0	0	0	0	0	0	0	1	0	0	0
677	KDA008_PC3_96H:E11	0	0	0	0	0	0	0	0	0	1	0	0	0
678	KDA008_PC3_96H:H06	0	0	0	0	0	0	0	0	0	1	0	0	0
679	KDA008_PC3_96H:H24	0	0	0	0	0	0	0	0	0	1	0	0	0
680	KDA008_PC3_96H:K04	0	0	0	0	0	0	0	0	0	1	0	0	0
681	KDA008_PC3_96H:L12	0	0	0	0	0	0	0	0	0	1	0	0	0
682	KDA008_PC3_96H:L13	0	0	0	0	0	0	0	0	0	1	0	0	0
683	KDA008_PC3_96H:M23	0	0	0	0	0	0	0	0	0	1	0	0	0
684	KDA008_PC3_96H:N02	0	0	0	0	0	0	0	0	0	1	0	0	0
685	KDA008_PC3_96H:N09	0	0	0	0	0	0	0	0	0	1	0	0	0
686	KDA008_PC3_96H:P06	0	0	0	0	0	0	0	0	0	1	0	0	0
687	KDA008_VCAP_120H:TRCN0000002939:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
688	KDA008_VCAP_120H:TRCN0000010214:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
689	KDA008_VCAP_120H:TRCN0000027240:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
690	KDA008_VCAP_120H:TRCN0000038150:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
691	KDA008_VCAP_120H:TRCN0000222552:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
692	KDA009_A549_96H:TRCN0000000415:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
693	KDA009_A549_96H:TRCN0000019357:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
694	KDA009_A549_96H:TRCN0000019701:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
695	KDA009_A549_96H:TRCN0000057743:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
696	KDA009_A549_96H:TRCN0000072953:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
697	KDA009_A549_96H:TRCN0000197144:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
698	KDA009_A549_96H:TRCN0000199052:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
699	KDA009_A549_96H:TRCN0000298256:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
700	KDA009_A549_96H:TRCN0000318750:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
701	KDA009_A549_96H:TRCN0000352723:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
702	KDA009_HEPG2_96H:TRCN0000072953:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
703	KDA009_HEPG2_96H:TRCN0000083924:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
704	KDA009_HEPG2_96H:TRCN0000199052:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
705	KDA009_HEPG2_96H:TRCN0000199830:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
706	KDA009_HEPG2_96H:TRCN0000235518:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
707	KDA009_HEPG2_96H:TRCN0000292172:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
708	KDA009_HEPG2_96H:TRCN0000294182:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
709	KDA009_HEPG2_96H:TRCN0000295919:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
710	KDA009_HEPG2_96H:TRCN0000333467:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
711	KDA009_HEPG2_96H:TRCN0000352723:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
712	KDA009_HT29_96H:TRCN0000000413:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
713	KDA009_HT29_96H:TRCN0000008754:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
714	KDA009_HT29_96H:TRCN0000010531:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
715	KDA009_HT29_96H:TRCN0000010985:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
716	KDA009_HT29_96H:TRCN0000015252:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
717	KDA009_HT29_96H:TRCN0000019575:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
718	KDA009_HT29_96H:TRCN0000019703:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
719	KDA009_HT29_96H:TRCN0000062712:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
720	KDA009_HT29_96H:TRCN0000072953:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
721	KDA009_HT29_96H:TRCN0000078658:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
722	KDA009_HT29_96H:TRCN0000194821:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
723	KDA009_HT29_96H:TRCN0000199830:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
724	KDA009_HT29_96H:TRCN0000232137:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
725	KDA009_HT29_96H:TRCN0000271277:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
726	KDA009_HT29_96H:TRCN0000272637:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
727	KDA009_HT29_96H:TRCN0000288612:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
728	KDA009_HT29_96H:TRCN0000290719:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
729	KDA009_HT29_96H:TRCN0000291264:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
730	KDA009_HT29_96H:TRCN0000295919:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
731	KDA009_HT29_96H:TRCN0000298256:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
732	KDA009_HT29_96H:TRCN0000300284:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
733	KDA009_HT29_96H:TRCN0000307027:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
734	KDA009_HT29_96H:TRCN0000333585:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
735	KDA009_HT29_96H:TRCN0000344337:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
736	KDA009_HT29_96H:TRCN0000350280:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
737	KDA009_MCF7_144H:TRCN0000010985:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
738	KDA009_MCF7_144H:TRCN0000019575:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
739	KDA009_MCF7_144H:TRCN0000019701:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
740	KDA009_MCF7_144H:TRCN0000050963:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
741	KDA009_MCF7_144H:TRCN0000083924:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
742	KDA009_MCF7_144H:TRCN0000116255:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
743	KDA009_MCF7_144H:TRCN0000219732:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
744	KDA009_MCF7_144H:TRCN0000294182:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
745	KDA009_MCF7_144H:TRCN0000327898:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
746	KDA009_MCF7_144H:TRCN0000350280:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
747	KDA009_MCF7_96H:TRCN0000040049:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
748	KDA009_MCF7_96H:TRCN0000072956:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
749	KDA009_MCF7_96H:TRCN0000199830:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
750	KDA009_MCF7_96H:TRCN0000199937:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
751	KDA009_MCF7_96H:TRCN0000272637:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
752	KDA009_MCF7_96H:TRCN0000295919:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
753	KDA009_MCF7_96H:TRCN0000333585:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
754	KDA009_PC3_144H:TRCN0000219732:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
755	KDA009_PC3_144H:TRCN0000290719:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
756	KDA009_PC3_144H:TRCN0000299773:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
757	KDA009_PC3_144H:TRCN0000300284:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
758	KDA009_PC3_96H:TRCN0000000413:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
759	KDA009_PC3_96H:TRCN0000010589:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
760	KDA009_PC3_96H:TRCN0000019701:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
761	KDA009_PC3_96H:TRCN0000083924:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
762	KDA009_PC3_96H:TRCN0000194826:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
763	KDA009_PC3_96H:TRCN0000196756:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
764	KDA009_PC3_96H:TRCN0000199830:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
765	KDA009_PC3_96H:TRCN0000288673:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
766	KDA009_PC3_96H:TRCN0000292172:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
767	KDA009_PC3_96H:TRCN0000294182:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
768	KDA009_PC3_96H:TRCN0000306835:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
769	KDA009_PC3_96H:TRCN0000307027:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
770	KDA009_PC3_96H:TRCN0000327898:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
771	KDA009_PC3_96H:TRCN0000350280:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
772	KDA009_PC3_96H:TRCN0000359256:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
773	KDA009_VCAP_120H:TRCN0000005984:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
774	KDA009_VCAP_120H:TRCN0000043334:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
775	KDA009_VCAP_120H:TRCN0000303682:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
776	KDA010_A375_96H:TRCN0000007444:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
777	KDA010_A375_96H:TRCN0000021208:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
778	KDA010_A375_96H:TRCN0000029446:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
779	KDA010_A375_96H:TRCN0000052637:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
780	KDA010_A375_96H:TRCN0000299605:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
781	KDA010_A375_96H:TRCN0000318773:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
782	KDA010_HEPG2_96H:TRCN0000003863:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
783	KDA010_HEPG2_96H:TRCN0000009876:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
784	KDA010_HEPG2_96H:TRCN0000021206:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
785	KDA010_HEPG2_96H:TRCN0000029446:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
786	KDA010_HEPG2_96H:TRCN0000038728:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
787	KDA010_HEPG2_96H:TRCN0000197205:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
788	KDA010_HEPG2_96H:TRCN0000218492:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
789	KDA010_HEPG2_96H:TRCN0000226715:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
790	KDA010_HEPG2_96H:TRCN0000320652:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
791	KDA010_HT29_96H:TRCN0000003861:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
792	KDA010_HT29_96H:TRCN0000013636:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
793	KDA010_HT29_96H:TRCN0000017279:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
794	KDA010_HT29_96H:TRCN0000021208:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
795	KDA010_HT29_96H:TRCN0000038727:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
796	KDA010_HT29_96H:TRCN0000107265:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
797	KDA010_HT29_96H:TRCN0000197205:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
798	KDA010_HT29_96H:TRCN0000205744:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
799	KDA010_HT29_96H:TRCN0000273261:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
800	KDA010_HT29_96H:TRCN0000288586:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
801	KDA010_HT29_96H:TRCN0000299608:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
802	KDA010_HT29_96H:TRCN0000343948:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
803	KDA010_MCF7_96H:TRCN0000001128:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
