	ATF2	ATF6	CREB1	ELK1	ESR1	ESR2	FOS	HIF1A	JUN	LEF1	MYC	NFATC2	NFE2L2	NR3C1	RXRA	SMAD3	SMAD4	SP1	STAT1	STAT2	STAT3	STAT4	STAT5A	STAT5B	STAT6	TCF7L2	TP53
KDB003_HCC515_96H:TRCN0000146846:-666	0.553524746493661	0.23861935718532	0.169193198291561	0.811765800311297	0.324678595466846	0.407610848982526	0.239051940404989	0.946619113551722	0.410821592141963	0.898161256833504	0.390681671810052	0.212824440138039	0.123312288133632	0.0551649240586179	0.340161978112832	0.618958538706758	0.822474661880634	0.641456676325836	0.279109913124408	0.89669893004827	0.667333992701964	0.705238073285908	0.653963715527691	0.561505243923212	0.267619641892273	0.645489677373529	0.75491109273746
KDB006_HT29_96H:TRCN0000039673:-666	0.747797429476524	0.428396444269502	0.439795972021799	0.525163335753408	0.685416299479572	0.593223662280039	0.51209514404203	0.491583771359057	0.460361852889599	0.109075434912902	0.0433062754395463	0.55639550719017	0.583179708167016	0.752406130996432	0.19240389119992	0.931625892606387	0.827719559619882	0.687531649273227	0.962854040312827	0.965378669866566	0.777180786315657	0.461006741601243	0.461638472604958	0.657222959577832	0.750701474194165	0.33839584105323	0.727641577500144
KDB004_A549_96H:TRCN0000040126:-666	0.158525793024333	0.456481392495496	0.845852354469536	0.777010387940986	0.610286171455723	0.643739102859123	0.853193579640863	0.0571510071889045	0.641908576106082	0.0410371545414382	0.970855535464145	0.678795064070993	0.556577089459679	0.311899100268253	0.37355523382269	0.066537049149426	0.131379133174531	0.270539451893253	0.277391807353561	0.104288211024328	0.177888959696409	0.150042420334752	0.374701842629993	0.34213612732273	0.506776179628044	0.158332171614885	0.332581977112621
KDB004_HT29_96H:TRCN0000003559:-666	0.289308368335701	0.142815464024102	0.433005324793613	0.335160557386268	0.614259048875423	0.174844427111453	0.307784561914424	0.605608736560727	0.695795684720258	0.556937168839614	0.947391829378196	0.351850264321341	0.729253640258323	0.106081230353146	0.806019648302465	0.770990395052071	0.48096356659368	0.441009746226638	0.43931280992048	0.756499659853978	0.287975922466488	0.51840972116818	0.822633190277619	0.8745909806777	0.309035648906557	0.469982836751406	0.390446787009727
KDB003_HCC515_96H:TRCN0000011378:-666	0.691038883911616	0.574214148625265	0.454932560088357	0.66108096587654	0.848496669435103	0.541180412095109	0.158494057415782	0.896267234431881	0.458017837043669	0.431476622651122	0.0503953170024303	0.19501678680919	0.875858004265789	0.517906127262036	0.521208704424159	0.881850990188135	0.92384539514415	0.230678791553342	0.82201752176907	0.906297953253489	0.525172091381591	0.762452197709799	0.318226686842767	0.315583182800747	0.682109035567786	0.85817720062295	0.691858267750103
KDB008_HEPG2_96H:TRCN0000004057:-666	0.45525252263734	0.25549429618986	0.799382304515191	0.175514627642019	0.880059069555143	0.332865398009902	0.6392360272437	0.0397185396843404	0.759907772367449	0.434393555435633	0.579525144342045	0.469936824883746	0.0680778068643511	0.588903502071033	0.81474602371673	0.340710887498902	0.307532841524586	0.265897610523148	0.218817984736382	0.221177811580532	0.417339715352643	0.79291869542443	0.521476644857098	0.45740346013085	0.767622122509568	0.118550465071324	0.120831003780959
KDB005_A549_96H:TRCN0000010202:-666	0.321936191062916	0.414691796053376	0.465799827614142	0.16134496792796	0.386476609852861	0.0456021740665439	0.821628887207209	0.700114363104493	0.267583784831922	0.289491850292646	0.912633437152641	0.534991846980592	0.828619045420061	0.178203685390863	0.547026754565441	0.956221655928523	0.896943909050414	0.490090012753434	0.286714872993706	0.371041157728485	0.871513393625669	0.466176801094692	0.595516126955391	0.516793634889323	0.228112873021209	0.36333948629492	0.295567706678779
KDB008_HEPG2_96H:TRCN0000062709:-666	0.732530161762211	0.228410543484615	0.510707716409657	0.223582952730648	0.13451234910754	0.800803498657925	0.171473428555313	0.135017799421819	0.0220572323846955	0.204559399563798	0.64951089287629	0.480801886886639	0.206422956825765	0.4062958910932	0.933115129352896	0.102969405134483	0.189858095868667	0.417761211246621	0.497805064391262	0.817103814613534	0.481522285277866	0.228263665290932	0.240303986885648	0.176434627335485	0.770946757913149	0.514461872522843	0.211259901437038
KDB010_PC3_144H:TRCN0000300442:-666	0.205271445073211	0.864318269626818	0.302867661390072	0.322000034156867	0.241652831471247	0.0997591697378146	0.0244780603753404	0.815075117829697	0.0525227933376955	0.117594926571695	0.876170983457915	0.246603123772514	0.741215693575063	0.413749526809822	0.920427281317294	0.233571161549935	0.285442958535224	0.20169026357677	0.327560878173605	0.873017279878194	0.305300073376228	0.162995877082016	0.515472956245607	0.455521029924598	0.171407388297437	0.224550547694005	0.063193309582976
KDB008_HCC515_96H:TRCN0000004059:-666	0.29604784735661	0.751386610167241	0.211761370593852	0.68405996382465	0.102525627003356	0.619687142645793	0.2776326868735	0.544651717569649	0.269463009332058	0.439886161323768	0.975852630887689	0.293668524061833	0.74063559672298	0.162389957175618	0.645691503711921	0.355807839522814	0.608992327730654	0.584968821327343	0.364102784693839	0.931496026782897	0.639098672320509	0.338589704628827	0.635568301011412	0.576699505775887	0.176376710451816	0.57552388565023	0.615670233004344
KDB009_VCAP_120H:TRCN0000002747:-666	0.402101459859914	0.107570639722162	0.725392514509553	0.740866388934931	0.698274360613357	0.134258915213436	0.915117154634114	0.611150982115068	0.775901339284923	0.608495110930733	0.180968380257573	0.279435124134025	0.866340059447917	0.487778970419215	0.832912078892971	0.464924878298293	0.697916385420847	0.786662319949542	0.782887907410799	0.804730903986571	0.668011975556074	0.741046791912014	0.887063633596918	0.896305083590811	0.773359294353031	0.753747193065961	0.871472996296055
KDB009_NPC_96H:TRCN0000001500:-666	0.513834158408786	0.657347191983517	0.509876365384681	0.80640129561584	0.050325258049273	0.37088717723005	0.597946092655719	0.654963802271201	0.755100580521072	0.632247764389734	0.989573039864691	0.679658236730068	0.426495439998872	0.375970316372946	0.511868567020157	0.0881710344249624	0.183133719940868	0.778419000143413	0.0274048497812946	0.702159486050326	0.25803668662107	0.296128814188416	0.393677593228466	0.394772668300181	0.566146662212268	0.474054040733339	0.669033602305102
KDB006_A375_96H:TRCN0000044967:-666	0.552338099083576	0.116306420465638	0.625440858690571	0.692577567958292	0.831094954588372	0.945496156877847	0.520122396954122	0.103099074651973	0.242845290391166	0.536081018190638	0.0106915830651468	0.711457580200516	0.404687002400908	0.916695868685078	0.528705033386138	0.695566713429874	0.749205481749484	0.0934603400519756	0.986542848196168	0.833666604967507	0.818315971687517	0.657108511677171	0.5825240331106	0.712571189935727	0.727406054331961	0.258318634728757	0.961709797886436
KDB004_ASC_96H:TRCN0000019323:-666	0.744433448783307	0.317919672363399	0.688918145039116	0.185163593657407	0.238626683385439	0.875484559460209	0.860626377376678	0.429218080998713	0.680831557287738	0.846726608346429	0.939052296840594	0.613194191046401	0.622841336827387	0.687200627784534	0.281654476231105	0.474683464785569	0.403847625203708	0.35669712561412	0.115943410038642	0.298026801013972	0.640097247998383	0.706152959303495	0.441956820894783	0.382840634883417	0.539616080802195	0.81688586472113	0.633942926490481
KDB010_PC3_144H:TRCN0000009981:-666	0.584518853493478	0.787143951472383	0.606488867009896	0.714587386444469	0.394420501656774	0.888081501686411	0.0517763402317567	0.353373989937442	0.101518718648424	0.820772089443668	0.993995876601218	0.61643992524691	0.633701672116035	0.376125024123181	0.601361395310711	0.358755023039723	0.501428895204802	0.667222529253734	0.0215010187202551	0.608526458059422	0.557590203054125	0.582340850560028	0.652652235151723	0.470722356226331	0.580835170963878	0.634602692755207	0.071128155296076
KDB010_VCAP_120H:TRCN0000006292:-666	0.570485724865609	0.586323939744467	0.440617638814115	0.440118649702097	0.317565102257839	0.444532545122811	0.0575944642424339	0.282059373186338	0.667390462500724	0.624669145480378	0.948837531053215	0.522076924797148	0.361709122733676	0.577846854342756	0.139441645395703	0.36205258307846	0.727813209450742	0.62173403785518	0.385789046488871	0.652458670498995	0.711221105037049	0.849927687531196	0.789882552369531	0.894485525433524	0.504336140253314	0.478816632741455	0.684855738472636
KDB006_HT29_96H:TRCN0000003173:-666	0.0526613853297025	0.0759866213453379	0.0623177988870233	0.38737122396229	0.330147102646587	0.277443022760536	0.106985075904448	0.183902813064841	0.174072746366701	0.756557609035782	0.909922469442237	0.590394243499449	0.428773277734764	0.140282517963064	0.752383337927888	0.12469643092894	0.423965181182643	0.37813811421565	0.085563320758061	0.190156211863996	0.290784259841737	0.483520537045965	0.721452021016605	0.843266351904428	0.172692157893079	0.718515235957415	0.292069128536258
KDB006_HT29_96H:TRCN0000044966:-666	0.236036500085738	0.843087548555905	0.164743136689983	0.84330040510605	0.65056877470747	0.403491506927071	0.167026673769483	0.807378048202705	0.669391060145848	0.387965520210389	0.932630592447925	0.604891076076042	0.718005324138745	0.0817668925677029	0.696781533451697	0.319252012811241	0.905844358749541	0.549943078761431	0.0200904711509423	0.142556644190769	0.280573881504141	0.439133142872922	0.1325556004655	0.111271600649396	0.665048941119459	0.432088357787946	0.749518109114059
KDB008_HCC515_96H:TRCN0000010106:-666	0.764298691149943	0.579338088756785	0.780269877659135	0.772166822470342	0.659473945824456	0.838132231538231	0.759554745121624	0.524250602120617	0.291553044458346	0.636710550073279	0.587062905631208	0.516506961876536	0.627922023242209	0.486436563420948	0.42304659520721	0.292216298389323	0.388599015792223	0.73938954153537	0.137323960265367	0.0494588340355375	0.241640222459139	0.176183831365762	0.718871997246667	0.592610947623721	0.417388521356959	0.792524861846352	0.895992950673531
KDB004_A375_96H:TRCN0000010401:-666	0.287817947093913	0.151671313259981	0.450419114473717	0.171679923390527	0.439168532830277	0.646007913311013	0.172810425335513	0.456048554574844	0.130803345555524	0.369535314943676	0.942616003880142	0.332600729476511	0.785575905655667	0.819239394980433	0.391988550306174	0.120437719851562	0.283313287080024	0.428450788657415	0.394599657584404	0.37022540419784	0.233714199080056	0.0578633288424228	0.660114393784824	0.449752448132881	0.251567113089796	0.683876087211886	0.362456084733935
KDB007_ASC_96H:I10	0.562874333116543	0.513015292314832	0.421150175425448	0.748756811506936	0.751275399924426	0.397856811158693	0.848601673902949	0.68226899252497	0.282899032409581	0.739689430001656	0.595399829080354	0.83481894361504	0.777393580194018	0.145386310048202	0.585727423874899	0.597424616758904	0.711194461683778	0.399095315257294	0.871438198707099	0.793345319831781	0.855448261848033	0.568826263415479	0.730970778560104	0.774002589204313	0.905147143245141	0.823349622757903	0.804387872891542
KDB008_HEPG2_96H:TRCN0000062711:-666	0.794556218307805	0.159670345215357	0.824798724144711	0.551269759937719	0.729363894856455	0.692014040242913	0.81419527577045	0.474482502003398	0.858333395216134	0.243284054806904	0.0839626322307319	0.687542556790985	0.165265863415426	0.573767367755355	0.608368011275411	0.741546074008025	0.753134833497638	0.572045390105509	0.966681695280715	0.787376851086415	0.746088602830641	0.788697643620208	0.652987422447922	0.674510639294133	0.791232934268015	0.669245802722818	0.874746351539439
KDB006_A375_96H:TRCN0000008792:-666	0.897708999988444	0.920403955386881	0.879068266714264	0.912193739509528	0.782604856798623	0.596795521609502	0.677132429494841	0.899655222030116	0.757616078574701	0.862201002169952	0.925768113214672	0.531105007418855	0.245039590841267	0.618463538454827	0.761694749099754	0.638521030007891	0.541475973467258	0.843373582831355	0.140338470127124	0.0839121526154996	0.545909455774878	0.674465601199628	0.348777963606675	0.511437536160215	0.509264349420219	0.857030580966246	0.282076497709567
KDB006_HT29_96H:TRCN0000003176:-666	0.731221731486875	0.734734053265536	0.790088987632932	0.325071928696315	0.616966369006767	0.713442574767791	0.258013814728698	0.684270326479329	0.764969098881661	0.437917538382367	0.158359942083803	0.0673358487497489	0.563930269775707	0.126009760302368	0.480903890278831	0.789408473079638	0.829407968240364	0.382207517653653	0.396448975775001	0.389478819490181	0.359643813020925	0.664346575527329	0.873295119188521	0.828617507895178	0.46895183142549	0.735451245369861	0.354475127687713
KDB008_HT29_96H:TRCN0000062709:-666	0.463529803560449	0.0133519383059332	0.54738719354882	0.227927688979208	0.553157896780294	0.694502543208305	0.235604484852627	0.758118170877319	0.453739824127888	0.306775632169838	0.057582839755275	0.397697331012182	0.751089987229922	0.552414817608878	0.613083546213861	0.370743671696291	0.605167174991541	0.567300638933018	0.629140675340088	0.241432612072003	0.297984851715868	0.428848853305285	0.729280115491313	0.657973973990555	0.701105384059952	0.155184025620733	0.291380195034312
KDB009_A549_96H:TRCN0000036461:-666	0.096011298584499	0.311303952533213	0.511899163086455	0.344256230615723	0.502767568377356	0.406121357336976	0.836218442825745	0.107476483451833	0.516293896895211	0.280024892826966	0.822900723470585	0.447441967639618	0.84736598524741	0.344142292732979	0.572231564997656	0.280045953164361	0.394950476592342	0.213482498642056	0.349440662727293	0.311284695859239	0.360892156494613	0.298081600566924	0.363619973475896	0.455172843720507	0.827933717616876	0.616860311208448	0.388109617793825
KDB005_HCC515_96H:TRCN0000003549:-666	0.390594294138969	0.860034360579051	0.290241275431759	0.805082599276241	0.874341654499969	0.641165583577443	0.710118215864245	0.991602375520236	0.369755823447861	0.554385336466103	0.589414957502378	0.693899395843654	0.576916435492916	0.384936382478006	0.0659149363793193	0.178026522458271	0.403257101551325	0.531626420709209	0.24828266872124	0.43275416053533	0.525005703018377	0.177655709222044	0.320098579065156	0.489213191419361	0.637452462116334	0.326601519574657	0.838466015922908
KDB010_HEPG2_96H:TRCN0000033255:-666	0.503135491094521	0.520253043974097	0.0815240756193717	0.606370940445	0.337309659159333	0.607438592850046	0.139520824968827	0.157141858289108	0.0947348116533585	0.439714641765491	0.720112622741864	0.270336855358052	0.145168327870067	0.362351240876691	0.7518684696715	0.437759170382709	0.462121315158992	0.434997735454238	0.10260036990982	0.802704329661016	0.226069997118016	0.086946986713052	0.504385881568346	0.423025581068187	0.303254516633137	0.34893437579158	0.0661927616130306
KDB006_NPC_96H:P13	0.0761508013345757	0.14624402309588	0.362111130169751	0.244187491686637	0.231085580649907	0.11676334524003	0.137226021715505	0.812492929745151	0.563547013405854	0.42519334594888	0.88430037770786	0.364154042385005	0.164014987062892	0.162347938118549	0.610340028864842	0.204880714003846	0.29362073801084	0.224322796686046	0.284378405758716	0.250443959433485	0.0463412374236044	0.261292295717242	0.264374159099103	0.163258747678011	0.131755859549394	0.367563940050073	0.291478400696087
KDB010_MCF7_144H:TRCN0000303965:-666	0.352757013768774	0.0679134518706791	0.418709807200739	0.868749285295949	0.245576109247476	0.224645655010228	0.719929840914013	0.891686476349473	0.666728297869744	0.472614205830256	0.87959755218367	0.541383561267558	0.492742440430187	0.124282842903171	0.705049188923308	0.0978940249707674	0.058094685710779	0.46476156352348	0.998320978000305	0.999898998332338	0.796132552084545	0.526875651235163	0.851353866115906	0.707864480321454	0.787503733182335	0.177043969073069	0.540622560722112
KDB008_HT29_96H:TRCN0000083417:-666	0.545731218610827	0.228200289365097	0.630397342773975	0.21118520043518	0.754505545228779	0.378988664985712	0.349476108838439	0.65643536420365	0.517205045819266	0.801795434509852	0.468557516052572	0.236897472594538	0.7115217890398	0.155507641455822	0.594297613296193	0.928985825937009	0.8925478160013	0.160326503046477	0.188042116110555	0.815907660145404	0.346069298484625	0.448766942870479	0.378418592830829	0.436126859106691	0.747345453316613	0.572278187912774	0.179527871859828
KDB010_PC3_144H:TRCN0000331232:-666	0.0625477711449752	0.656946020284591	0.123458500010279	0.600398824207072	0.754657177943002	0.222687437467925	0.311950530410009	0.187084838752928	0.589210731754141	0.765276177214815	0.901640136435278	0.54456440858331	0.815249985286901	0.34457136603011	0.577192845678755	0.809858852109589	0.777011165737852	0.456580060259329	0.170427886518906	0.95418451520199	0.638200476610346	0.283458637018944	0.533315250734966	0.65974996803812	0.584861290014379	0.720759497625184	0.396519859728213
KDB007_A375_96H:TRCN0000007230:-666	0.601681364979397	0.179915180556881	0.497011054178667	0.0818332626952396	0.136136481518897	0.416750927052493	0.109423607583173	0.210289456448172	0.293399712028803	0.697012993849974	0.785356255238363	0.365063956588771	0.460373076632074	0.236926849064088	0.411486400666158	0.321914903363613	0.0869419279429821	0.391044218742059	0.0282001477752337	0.0176431890705368	0.231321446753621	0.796931810076343	0.255416818656622	0.426476484243723	0.129837785684287	0.530019701653012	0.0832797257540708
KDB010_PC3_144H:TRCN0000033258:-666	0.513149246054669	0.406236573543429	0.294321689624494	0.728473785031159	0.454513588001159	0.50782331218522	0.563370848538701	0.438646484355855	0.74521301207434	0.748042261756652	0.976129110384881	0.364934821239129	0.867894177431521	0.369665902497855	0.584032683763944	0.817098738698643	0.788264311860316	0.807624698030602	0.0580397157284897	0.0895629742824988	0.552405922292503	0.916370317879086	0.381552784767507	0.4351742350045	0.570954931756078	0.785245071689345	0.279089056890442
KDB003_HCC515_96H:TRCN0000029518:-666	0.76355776164874	0.389226924475588	0.396011748478276	0.769533419748294	0.129833475903561	0.509491271526963	0.696697405731069	0.51514780371835	0.392289232941514	0.241841058862808	0.99269240369168	0.482061215822041	0.905753222179517	0.53028834852342	0.162234002110741	0.60383150333361	0.565804777279351	0.668082727906326	0.498311539900056	0.972524738364378	0.469210915718436	0.31386638956977	0.140510005872241	0.22923944049835	0.528136678196967	0.669593121156351	0.504365949636011
KDB006_A549_96H:TRCN0000005465:-666	0.349043326036593	0.499751362804589	0.183117791799746	0.595126243619705	0.211411610743216	0.336652152037492	0.555773606807863	0.378119322396146	0.694911301512841	0.830720865144593	0.971318416389286	0.423798284528031	0.350024094242153	0.175671343897479	0.296271394058411	0.396178147360075	0.520408076695346	0.630073653979724	0.112763707990099	0.676331213867869	0.0754369012574117	0.0971939059153352	0.218557195927522	0.25363038649503	0.0539249871481346	0.789845297066011	0.0266597372070565
KDB006_HT29_96H:TRCN0000005465:-666	0.382140756868682	0.409295664294757	0.0670094550894345	0.66348690653523	0.195544203620393	0.152547114456159	0.0801077543144598	0.0544272293903272	0.135425462901579	0.684697417023328	0.574226601805632	0.165398468329076	0.0777380778713117	0.224442831724221	0.675927459337207	0.49940504739687	0.172331109145554	0.152170861804809	0.550033860954864	0.985041177295798	0.123935092719106	0.498657213722003	0.299047104541419	0.501509512681654	0.232526295597753	0.86984745378813	0.162967083329371
KDB003_HT29_96H:D07	0.601748240514354	0.747793293133642	0.261490002252869	0.262202499447639	0.0693648007515414	0.211487552590713	0.13139786421203	0.46696088179188	0.369768776927106	0.299162688117725	0.9874208973568	0.416609070783461	0.416897671527879	0.558537075838957	0.674761482885477	0.37773875969734	0.203713078593479	0.187003939555961	0.726672152685031	0.799912112230785	0.36379040388618	0.574787727658932	0.338722089462003	0.492581241384189	0.32177889622987	0.739313059877065	0.122682049716423
KDB004_A549_96H:TRCN0000039943:-666	0.427542914787345	0.3959157960618	0.682578916806671	0.267596651282073	0.259778971337941	0.616548076463222	0.714372467345101	0.235268220348648	0.216793526415468	0.112674475285852	0.575522926552436	0.815537479164667	0.252080514354969	0.645457423346211	0.615021502648841	0.0510514400700948	0.0254876071242466	0.173768867651619	0.62840674632892	0.231903676483202	0.52410568914168	0.427563188864805	0.442745625729364	0.614038099330825	0.594127486665135	0.0694133152771313	0.523073994005995
KDB003_NPC_96H:TRCN0000029517:-666	0.136833387244996	0.253035944501949	0.603657900021237	0.279808011141612	0.18230309760188	0.191697499425788	0.0995583471813689	0.0364347501173181	0.0446984698035112	0.185540281307569	0.294423774455421	0.473891821457079	0.296715252687739	0.810742148862442	0.237079368620492	0.171016545705717	0.0750527393584296	0.0243996579381798	0.327123412901537	0.247415542850362	0.0742760054485843	0.564549970385245	0.483881260621393	0.436163888663185	0.758968193938955	0.448461085681331	0.276153440273617
KDB008_HEPG2_96H:TRCN0000040275:-666	0.69216333977359	0.201268926144854	0.669906808453419	0.669343983182735	0.842342247341712	0.396506016686547	0.244215533236009	0.146638377148242	0.650810759025979	0.481405004912391	0.725835816666342	0.357302009457447	0.336804648456136	0.516548475127271	0.256559343002371	0.54186842569112	0.630186990977137	0.748215566371951	0.729605224019361	0.708483477327573	0.855156957335229	0.703692221065702	0.805014944342405	0.748497800907025	0.531700140321736	0.804863576854534	0.867635477922319
KDB010_ASC_96H:TRCN0000300442:-666	0.376176388207906	0.702400748879673	0.380290596333993	0.552528243535199	0.366126742269659	0.469463338783852	0.295214825435668	0.804580665949173	0.332330531410516	0.498878835312249	0.977544782161911	0.430129777572909	0.890478383844084	0.607526595469486	0.731901149193733	0.188457849738747	0.355279889124895	0.367787671380474	0.0562556346929849	0.894404232744859	0.571795750323039	0.403121908444914	0.898117384741218	0.847680400329007	0.466912305333962	0.499267854706304	0.585327103173361
KDB003_HCC515_96H:TRCN0000286485:-666	0.398538206903223	0.72294365678744	0.640948492132995	0.175360946879916	0.590064293806539	0.477720931098724	0.747270231181086	0.646762858207647	0.887465181533081	0.70979647047172	0.914046935010949	0.754587642899581	0.659738876855895	0.370805562653894	0.182426460191558	0.290337239275454	0.499545108968522	0.806242032813825	0.416072193818384	0.873508364796271	0.543294011181504	0.533338295564	0.786985127613947	0.679865639895166	0.632891087767351	0.52792675941836	0.54430480029184
KDB007_HCC515_96H:TRCN0000004265:-666	0.833684657541731	0.28430344596149	0.264136670205983	0.656874228318962	0.861959741626519	0.79073971141084	0.354202862093703	0.473345032667105	0.268041018556664	0.841287896387052	0.924018908724578	0.491601269863402	0.931461284585716	0.527097624818154	0.332495936189377	0.484868868458054	0.842546238616319	0.692566128104844	0.046982431570693	0.0215428325520023	0.58475101192508	0.109759105839498	0.540330820624496	0.620742074677461	0.337662607331932	0.885152981755681	0.280432778039524
KDB003_MCF7_144H:TRCN0000011374:-666	0.460962779712192	0.718278902874008	0.53594027568012	0.497626484281756	0.208479692380918	0.512311323661909	0.63430427820244	0.289426406976046	0.731420793888792	0.66999040046933	0.266545119139394	0.668168071399098	0.348326369997487	0.276015269651752	0.509068362285859	0.929941969164656	0.888509697277497	0.18183408784541	0.692517892623845	0.0306085493248692	0.246518118006797	0.153776100179899	0.10012876386224	0.243351101942062	0.0873598003485787	0.601663741044943	0.157274065484801
KDB010_MCF7_144H:TRCN0000294474:-666	0.663937024307079	0.48443733564258	0.441759168815832	0.330963215985682	0.426064301305823	0.459994502910561	0.440436885426043	0.194632331408652	0.718616892340965	0.60244836607269	0.854025392302281	0.320690736843593	0.613198321076092	0.457649064504455	0.454339595160285	0.238285552581296	0.384754862784045	0.625572402908021	0.0335514623975993	0.638971093794485	0.195337501339611	0.624586960756221	0.714153460609636	0.575227618600222	0.260029240635059	0.509794651049207	0.177644286504921
KDB010_NPC_96H:TRCN0000033258:-666	0.671108238407152	0.821222212261181	0.395338221320222	0.767394382470005	0.611283984748572	0.16792888546952	0.234595960831032	0.746393751141204	0.489760236661614	0.754494679835836	0.995410315267952	0.431088915030182	0.863450867528778	0.291454763670246	0.337481627509867	0.523931050743584	0.73427075328117	0.60884143528245	0.0319571393069817	0.18676123551171	0.465776498960681	0.15179160987512	0.2468122996368	0.424072896151519	0.1591010808262	0.837972090839421	0.285719778104736
KDB003_MCF7_144H:TRCN0000007556:-666	0.520669095985878	0.365647022496551	0.490732952639449	0.242788250590882	0.703592157011126	0.638395028463161	0.628476665443807	0.880667547620597	0.414283837559539	0.69671083781904	0.201298070645031	0.555109572844455	0.038458628759475	0.679066391344732	0.725776338985087	0.734328110364689	0.507708620584694	0.624969882354356	0.764322408858962	0.191158037231506	0.439408522848428	0.422201714178586	0.708707481577989	0.736271981380134	0.306400829937702	0.354175176619635	0.448296229355708
KDB010_A549_96H:TRCN0000083416:-666	0.415614175218063	0.243690069952726	0.251631386612828	0.508224354376887	0.30495095360509	0.180415680317466	0.350250421173593	0.249457860065995	0.194031699914698	0.652878712323932	0.900482778990327	0.21241913101218	0.665412032115995	0.597360107040371	0.643019849789897	0.552104682435429	0.860317063460757	0.42436405583753	0.280160690068949	0.870278360640128	0.604228826275725	0.503625922969585	0.375113899679931	0.326099764122109	0.539124585164605	0.527145670288652	0.463002859079238
KDB006_HT29_96H:TRCN0000008792:-666	0.60403664894255	0.644707543715098	0.208263870695188	0.510988938503749	0.401536521914425	0.686930224850331	0.328944885497299	0.0717606137776125	0.474990494017809	0.589059106460021	0.754838593280774	0.306620826485549	0.57231805068281	0.492913460938965	0.770142337037212	0.336541892552763	0.637561833285217	0.473977777550848	0.487855732104219	0.286330338317068	0.473289676320793	0.229394147534752	0.600005173941394	0.730451303551151	0.196706256987182	0.587524552680064	0.695568247899038
KDB002_HT29_96H:TRCN0000154656:-666	0.698174390286611	0.730119825912745	0.299170700633742	0.654354406957601	0.699391701030862	0.517325693674511	0.485032414009777	0.841174568038939	0.716431437543961	0.627296213604009	0.982397558134922	0.361513717612567	0.979583758377106	0.265355448815258	0.575715797066672	0.778317288575461	0.950772120221064	0.741805453442955	0.172262561066021	0.234617849442708	0.378646639671875	0.225075161996041	0.410987304332058	0.42487251173905	0.210757554582165	0.805290714071649	0.609676721552698
KDB006_HEPG2_96H:TRCN0000039797:-666	0.714710801516207	0.572900364398885	0.684707564211	0.837410919230594	0.599383587692283	0.615736700074438	0.945807512268581	0.928686308230592	0.899559749569585	0.870055327581419	0.537076502986022	0.555436902225772	0.946718981118191	0.455397190134813	0.0780924067406173	0.664586275249872	0.956162347504486	0.853724504248495	0.883386500315431	0.481329423486041	0.694549728700679	0.710420307572421	0.77718767883319	0.7963563288772	0.502630206933819	0.793268070664731	0.852994566532242
KDB006_HEPG2_96H:TRCN0000008792:-666	0.221444812094666	0.164956306068129	0.741174156691336	0.467937682397178	0.595452102378396	0.310378568548881	0.820957744056716	0.611141805796545	0.572062256597344	0.715407339048648	0.292321196209135	0.689009218507489	0.242841965999591	0.520155733701981	0.26442970342125	0.532911399253287	0.156680739161169	0.59750218720632	0.206388000993763	0.348015923884067	0.193867255985617	0.492701353117545	0.247895081471799	0.174153721314069	0.0807188145861694	0.619925543461746	0.23209365593235
KDB003_HCC515_96H:TRCN0000148120:-666	0.675907552838309	0.0890501984536586	0.67442799364717	0.0505564154618849	0.227022042979698	0.725493115541948	0.586978608102561	0.29346356904434	0.899122854120249	0.759495427423259	0.0558621161659288	0.559374951871801	0.800589705708149	0.312506229414929	0.702258358139056	0.68830359592857	0.723961989722819	0.890635307126299	0.527386324718648	0.225605216271713	0.821260708202808	0.54129246584435	0.389761184648999	0.50597838398959	0.464572772320111	0.782498322210004	0.190712370505801
KDB006_HCC515_96H:TRCN0000003173:-666	0.574362801152179	0.85257547381741	0.819806454126146	0.252798842746713	0.413552308941362	0.423264508945889	0.303590569327149	0.781234612494056	0.326138320650462	0.60788198551277	0.390171928346678	0.211106161546376	0.399186476423617	0.475626819980513	0.411717126036827	0.486326060778246	0.357594292229876	0.35920332266492	0.744733090710241	0.75051944334373	0.651011927170325	0.862809227591731	0.708219815171598	0.707743918935248	0.624198235913178	0.756867417725494	0.491237102570428
KDB006_VCAP_120H:TRCN0000008792:-666	0.266326301826047	0.564228161721602	0.291214650590768	0.657060603379663	0.199371341354246	0.297440926239858	0.403220235841124	0.87264983307312	0.288667176717272	0.905386946390213	0.995124166639763	0.712902815122971	0.324465120080331	0.422856321395704	0.199957135859203	0.469841162577117	0.571908918103229	0.295674689548743	0.0568223643115312	0.190516772202785	0.506898466306697	0.46689560786087	0.583052701805716	0.492494189790666	0.703904319419457	0.57192205710667	0.304628606331189
KDB002_HA1E_96H:TRCN0000154656:-666	0.68167305606569	0.157981908293769	0.945701054996001	0.521062798078883	0.393951742494067	0.408873985621998	0.854838751796754	0.550053261706204	0.290082203891038	0.144620091085118	0.0412048448209266	0.609380135486746	0.759453697320614	0.831090309260509	0.598348230725527	0.419432987543196	0.627739481605475	0.759736194430581	0.391860161653383	0.0110682158765269	0.407877108044188	0.181614009040571	0.342471340220248	0.390836852753035	0.705542272548774	0.359321680746176	0.781271852377748
