	ATF2	ATF6	CREB1	ELK1	ESR1	ESR2	FOS	HIF1A	JUN	LEF1	MYC	STAT1	STAT3	STAT5B	STAT6	TCF7L2
KDB008_A375_96H:TRCN0000004059:-666	0.649704750438566	0.363798681436937	0.370470631973972	0.310273935360149	0.194897097998542	0.708315359261585	0.342083866403873	0.0804118330227936	0.216958860275852	0.408901151464337	0.121586208310084	0.862422312441652	0.347879302671154	0.169167489271464	0.193004942011204	0.434845738628529
KDB010_A549_96H:TRCN0000039588:-666	0.104966142899099	0.857983293709405	0.174693841074294	0.533066310721595	0.304989202623891	0.175386405324634	0.104277178867208	0.735148857532655	0.148821421944302	0.80273665592898	0.975246030221981	0.302736969268247	0.435366567648076	0.609267185666689	0.297810716911655	0.503370855726073
KDB003_PC3_144H:TRCN0000278506:-666	0.797955695700181	0.367762136145581	0.778592960594175	0.314621392943656	0.397549410396508	0.694630989926968	0.712292161632249	0.840670022831281	0.20278143264326	0.17711903134465	0.145772437571297	0.967535362216413	0.748302597072584	0.539183799513853	0.489132450122632	0.512574798474376
KDB007_A549_96H:TRCN0000033458:-666	0.397361460364515	0.575125224791565	0.572059968095029	0.553087681068623	0.0493634257031831	0.473602656441874	0.29011039350251	0.47923361760368	0.343106620282176	0.169255454310251	0.985277366221606	0.565898595631834	0.267176683312298	0.359365019673718	0.327708767590068	0.210821621573262
KDB008_A375_96H:TRCN0000083417:-666	0.855919437041024	0.245994588022242	0.70048339553082	0.621478376963271	0.31374023763661	0.363481868020166	0.855824633393739	0.623088649510762	0.953974075794668	0.323551866701716	0.0559892600681758	0.73432285819926	0.277177842662	0.307207092487236	0.32880958266547	0.470043268223253
KDB010_MCF7_144H:TRCN0000033257:-666	0.527130280236149	0.487115403692663	0.808241259098436	0.258587541219168	0.47675852879383	0.664625590617268	0.716288604015201	0.65895421783915	0.679105055398036	0.279838997191727	0.0231771900633445	0.987602242691364	0.826680311407953	0.542002389047041	0.577055100146134	0.440653602937756
KDB006_ASC_96H:TRCN0000003176:-666	0.505197831607716	0.834340389826352	0.331969160729153	0.771789046442647	0.435767061607319	0.116379893929526	0.213073973193447	0.84943729943789	0.846617930744157	0.840049542925899	0.844536601713485	0.336086658650831	0.187591057724536	0.317705081526843	0.124991920103058	0.897371615113887
KDB006_HCC515_96H:TRCN0000005464:-666	0.520860709085825	0.522502184124858	0.621240196506415	0.505954660924093	0.698072818137539	0.429181478013644	0.639413024054274	0.755170498913642	0.827862038344727	0.447093695987112	0.971383390871155	0.220594041362662	0.552091301086055	0.70373154409543	0.457774455843288	0.841414539653611
KDB008_A375_96H:TRCN0000010105:-666	0.912966652891598	0.239987598099269	0.465387556927808	0.771806002783082	0.430396602685077	0.605954787506186	0.811226473414099	0.298781388179991	0.362805231924964	0.629064015023591	0.341515482348269	0.83813886842958	0.775682741878553	0.714373071382573	0.543449377433543	0.319442098508338
KDB004_A549_96H:TRCN0000040123:-666	0.28700982029764	0.578296677463167	0.628102495838263	0.672473469313543	0.304708834478417	0.362898228958367	0.308338860189458	0.921471715909406	0.50325904361883	0.425105495159016	0.991359267888744	0.183237870368773	0.161856693181999	0.268287046015817	0.540922392660506	0.810571896842617
KDB010_PC3_144H:TRCN0000003182:-666	0.436133683644426	0.239414503839441	0.439668940114654	0.388053784978734	0.332451562365561	0.630597617611751	0.696946729100203	0.666127656927995	0.779043649497771	0.41683699978774	0.95691224248435	0.0940047192513824	0.577168940079544	0.504108547407002	0.695274287389554	0.681647965164306
KDB010_MCF7_144H:TRCN0000197055:-666	0.67026038390601	0.0980491489448272	0.370711810368542	0.777292710309383	0.520860833707546	0.150484681586277	0.074831971188921	0.440689574355685	0.289195279943982	0.619561675835294	0.381541717491928	0.465026581514445	0.536456902015704	0.384135876038281	0.490512246684968	0.943077383193256
KDB010_A375_96H:TRCN0000006290:-666	0.857838674224607	0.513705872633624	0.324858180844578	0.858916611151279	0.497076601256716	0.599132471387109	0.321844340129955	0.303778560618198	0.0921861177044699	0.517479538248582	0.0470704568422854	0.905092348878794	0.396810965751602	0.269197131963403	0.216770061850704	0.487914778501194
KDB010_HEPG2_96H:TRCN0000033258:-666	0.697439699517326	0.83458059617936	0.412239993357117	0.606843320490379	0.233316130007791	0.768434024005573	0.216183284647887	0.186516527177486	0.151140542904854	0.240333365244127	0.678091732914427	0.0259783409974158	0.616574075793203	0.216562803701048	0.517747767794716	0.317094973964635
KDB003_NPC_96H:TRCN0000007555:-666	0.414517383850555	0.441794755001289	0.411291109405147	0.441086853006006	0.481935313593594	0.312493126390574	0.144915553862293	0.121806429311812	0.0918219343509777	0.916579552054839	0.93026831189708	0.778669290710962	0.169407284515891	0.372363604227036	0.340629437646385	0.862670397287339
KDB002_MCF7_144H:TRCN0000280683:-666	0.785108668314988	0.478023674716081	0.91989812350969	0.686440034709245	0.226117400540083	0.450067766078815	0.48163283502915	0.950599225324097	0.457968155908489	0.098323311222632	0.846525774286875	0.321992410120277	0.402813330752157	0.533757307607263	0.586320950940384	0.103992980886987
KDB006_NPC_96H:TRCN0000044963:-666	0.221572756066563	0.111457477243605	0.52977122730977	0.32179828334191	0.20314170995473	0.227288712687388	0.107971109844945	0.102215768787314	0.323941143097904	0.47444881235299	0.181189523604558	0.257888103887461	0.263522685140174	0.744403215845781	0.388294596941379	0.541905508761004
KDB010_ASC_96H:TRCN0000294421:-666	0.320643289864478	0.903783536965212	0.0968531795843838	0.764125113728917	0.423060638851958	0.310238514707531	0.160039332661546	0.442948787285581	0.403923175023312	0.954232471398447	0.992408461128507	0.128411888883789	0.439737204622611	0.63271439872098	0.423393869816017	0.829613930094338
KDB010_PC3_144H:TRCN0000218962:-666	0.21444535425138	0.0858082288005163	0.892086173729968	0.282449219395984	0.0493950890981844	0.463853575989711	0.0959136031879703	0.628361675259881	0.0311846637703918	0.79798172313716	0.906553066053265	0.422481434079023	0.17962455080113	0.277597190849584	0.239268142243118	0.482203853317026
KDB005_VCAP_120H:TRCN0000019807:-666	0.752111348571704	0.348624073773787	0.331164210707876	0.883090338714666	0.4966909022746	0.732192564652922	0.284880219284823	0.904212125748113	0.669348802739596	0.67206048382317	0.881027526419088	0.425005346626316	0.423070837273655	0.650036811953934	0.283806290838919	0.738107710376319
KDB010_MCF7_144H:TRCN0000010366:-666	0.496210050788856	0.302170868785133	0.840931459662841	0.642921495894934	0.484659594106859	0.142867333798589	0.56506719884226	0.188487663487455	0.732386366301276	0.663652514280877	0.054709790691057	0.667754566874168	0.381751974386677	0.318963550022952	0.574226415603366	0.925729804194333
KDB003_A375_96H:TRCN0000039640:-666	0.60040385427992	0.924942261099292	0.475665991279724	0.453992864868321	0.779071096856602	0.352919820314444	0.885090736701384	0.350013409824139	0.934837235681165	0.105498886241702	0.111607760550106	0.875071176699094	0.590421619437218	0.475503113415026	0.324626214094701	0.607864329385978
KDB006_ASC_96H:TRCN0000044963:-666	0.352003533359181	0.379668684360938	0.118914494015795	0.122071401462311	0.620305691936457	0.194459381517534	0.727846092868323	0.287835024135909	0.389267039416111	0.590818450817907	0.592930809842636	0.904304002315647	0.272724811825207	0.57674763638154	0.436585083142473	0.65730454551641
KDB006_HCC515_96H:TRCN0000003174:-666	0.276564342112932	0.451883936505532	0.40899289251265	0.715556495373968	0.630011283388035	0.652876521839462	0.228987690879455	0.371719981200627	0.259862771657919	0.804626788386544	0.96021874540326	0.562517987116235	0.35475474302582	0.805283169791373	0.409144900652711	0.793062431796278
KDB004_PC3_144H:TRCN0000003562:-666	0.731388502310467	0.268521716332644	0.666831308177433	0.812590800753938	0.678928549766669	0.532273431304568	0.830911524422036	0.934452494533566	0.89309766635269	0.211077361368037	0.274526774128734	0.80405673944544	0.776331887504173	0.507017014271008	0.514399376756321	0.766409549700175
KDB004_HT29_96H:TRCN0000040071:-666	0.421298098257415	0.898919871929967	0.0956065035465728	0.647462448344921	0.508381509063865	0.351512187093006	0.815680951905231	0.463018519212517	0.241710877537555	0.433163638429173	0.130165638276072	0.637724711650782	0.0934973363681613	0.446130534838501	0.0661815175741654	0.441075001245151
KDB006_ASC_96H:TRCN0000010162:-666	0.514485128279688	0.467358031612995	0.272940482755775	0.793945990058953	0.249653812561025	0.547965274614991	0.788607726529273	0.392830914198642	0.709678911142054	0.775008840594328	0.927991319970466	0.485990209046619	0.492748609485544	0.594248457197879	0.381714828266421	0.519593008949925
KDB007_NPC_96H:TRCN0000004267:-666	0.725463265611632	0.656199050754677	0.233783409036122	0.687811943829551	0.788282410598824	0.631929967734801	0.918107403585398	0.821584503880783	0.731480932992298	0.542617240350879	0.0315810214748182	0.978012267273294	0.855792461722944	0.905305671146057	0.680747351287532	0.39944182444239
KDB003_A375_96H:TRCN0000278506:-666	0.790767875057827	0.739527411270942	0.706437071173189	0.50917395276221	0.159602444042595	0.252704174281558	0.806592336647409	0.180532347560166	0.205944916897751	0.213125490238186	0.199159058747085	0.470815875555823	0.776364037853382	0.447343176311053	0.394963865669665	0.180047659130076
KDB004_A375_96H:TRCN0000003559:-666	0.18719584332182	0.713143414011005	0.141976136199612	0.611506569252972	0.261129839076599	0.24653854144551	0.276774621409909	0.522409808981553	0.350364964283473	0.511912425643346	0.43065791828007	0.0551313677687345	0.198104479258459	0.132964062094722	0.455010817314284	0.919922145132476
KDB005_HT29_96H:E13	0.453584288221233	0.387211102700717	0.755937248041835	0.731798513770924	0.354206570191121	0.724435380500793	0.844578393395914	0.629785658786046	0.706761115145219	0.618157751525035	0.27741882677611	0.948930707642034	0.459480167967823	0.404011060625909	0.715999113312621	0.244860961082231
KDB004_NPC_96H:TRCN0000000943:-666	0.603780612710668	0.595157979126006	0.42339205795404	0.787407083625965	0.678011276984157	0.436466741851581	0.70896500950428	0.484415251655244	0.698322502059492	0.245324654979097	0.818389726066362	0.778915831514026	0.714853790212522	0.806586465793989	0.436882532582967	0.681271415721322
KDB006_NPC_96H:N02	0.925384569749792	0.556358736405024	0.54450278933318	0.756118109814128	0.956690018748527	0.841615697201078	0.972564636659142	0.977793984962728	0.806571900415337	0.693346969832682	0.206487425821982	0.863330511556414	0.987056162270518	0.900649669309041	0.805007806284932	0.799708661878931
KDB010_A549_96H:TRCN0000218962:-666	0.303496499915323	0.749301439603561	0.349398759691125	0.0986640357927263	0.481843185140687	0.527161818370256	0.175776618779271	0.365431642703713	0.392066431433325	0.869701716452397	0.995391147727474	0.569033638415685	0.327112699097475	0.803509207221849	0.162130272951829	0.803399939246615
KDB006_A375_96H:TRCN0000044966:-666	0.392573069192698	0.341617052208152	0.0775740785049802	0.601985102904219	0.771080047525958	0.408145648803568	0.423954096153185	0.864034355608798	0.734005360985446	0.798801412935582	0.950412746255054	0.692202821625985	0.690157732018119	0.64933201252382	0.735017945801593	0.527471105153822
KDC003_PC3_96H:TRCN0000255850:-666	0.706117818547145	0.56664879282374	0.335777089924204	0.514663019413748	0.714530176603384	0.601275604559242	0.379776098045069	0.48442221514369	0.724757500883093	0.279324352215451	0.137332162832794	0.278147304086491	0.307963069255233	0.570734471750716	0.329180839908149	0.366508245172086
KDC003_HT29_96H:TRCN0000255853:-666	0.108062578833984	0.0101730554887909	0.159251439955278	0.0499176542296834	0.712337770265691	0.15802774987739	0.826397885624078	0.387993207322032	0.785551293917306	0.222395752212147	0.00810799178696979	0.78876702359509	0.502499401861869	0.402151537020887	0.514429465380143	0.226464634914316
KDC008_HT29_96H:TRCN0000039898:-666	0.282040573246992	0.0742633928901902	0.247016560924029	0.121741331605182	0.0972573199996622	0.219904393917996	0.0897629088097505	0.101132079000622	0.619291775790602	0.50024925782527	0.954614063033849	0.870551912400441	0.0813889100477028	0.218650618613675	0.432944279802163	0.585584104822609
KDC008_HT29_96H:TRCN0000039900:-666	0.752156613895043	0.557559521920002	0.620750007835355	0.855122815885087	0.720327573045952	0.599118997241356	0.901686737000429	0.869893713012556	0.838971415095297	0.234835922050259	0.00461253300004187	0.984293870059513	0.768498433357212	0.520941906331085	0.65082634487011	0.221567420285756
KDC003_MCF7_96H:TRCN0000007214:-666	0.612002527446742	0.60015049647654	0.335438530139391	0.624403952077375	0.139894420349794	0.515616682745096	0.265340470956402	0.94484605603445	0.455736920421416	0.750848117644191	0.998754540335755	0.0122294908799306	0.210390048368167	0.43760808335126	0.215513436964427	0.751962338779193
KDC004_HT29_96H:TRCN0000047630:-666	0.734432969242539	0.112170352015366	0.761167508088473	0.591799123877724	0.44180225580559	0.653159522342666	0.582781774144924	0.500083363866005	0.643663927865165	0.168159398693298	0.416668335952756	0.885689082149508	0.123301628377718	0.19826187041906	0.504231986946744	0.332361796944343
KDC004_PC3_96H:TRCN0000047628:-666	0.456663681012081	0.107662335183036	0.466556662534101	0.575908879609307	0.572678115934705	0.843959654353348	0.950438821924524	0.666066654624983	0.820752634794763	0.229074232512093	0.00689585484224369	0.903235634706331	0.570104850853877	0.529841929656363	0.55738673696808	0.494821646538068
KDC009_VCAP_120H:H02	0.247756456977287	0.687866775483213	0.424144413596545	0.299078309061857	0.218543706201674	0.301500031380889	0.18917228688199	0.49261697995996	0.87375928147807	0.353457830085624	0.385467575710741	0.29794241785955	0.586542670670386	0.718810894372745	0.325269260642371	0.390676283212377
KDC008_HT29_96H:TRCN0000010289:-666	0.2821339753483	0.856763736351402	0.272531409723804	0.621404954754637	0.216876750378208	0.559598670164487	0.30611478826164	0.79293078804577	0.399354205977801	0.523276198133218	0.342636091226719	0.765219364790649	0.398942080010188	0.463341629030691	0.31656938930881	0.352748046393329
KDC010_HT29_96H:TRCN0000003845:-666	0.292674566003779	0.52070288925593	0.444379261049419	0.474120817275141	0.767169558266572	0.681758128825787	0.7997262304507	0.634098313846565	0.897486917756578	0.202332426755609	0.00156391908611552	0.827177923101926	0.577167881225377	0.643557294730136	0.597269173085207	0.283590928586665
KDC002_HA1E_96H:TRCN0000218685:-666	0.845926218893016	0.305322468097671	0.497000120528187	0.756483820026012	0.509708031551036	0.211659680798522	0.852098698677995	0.122959292106397	0.875296654970077	0.167477233165399	0.60089779730759	0.999671850676322	0.891359517468641	0.764217639882564	0.898470508112446	0.193334205227314
KDC006_HA1E_96H:TRCN0000059171:-666	0.270688729105627	0.697599962831646	0.151495364485025	0.780341293954332	0.199794078362191	0.294216025128978	0.486065731028225	0.842302519499031	0.360806481236399	0.573883085849978	0.98665677358341	0.213022351353402	0.0961488430346592	0.721450259453856	0.219124924182582	0.519040374259309
KDC002_HT29_96H:TRCN0000000364:-666	0.796875472071297	0.644670172405872	0.247171435199265	0.808005072524475	0.557412220054639	0.745828046053983	0.672443912240708	0.877994808963448	0.577380678750139	0.15301809165599	0.297247162066201	0.952835817908966	0.717158633178211	0.50319482827577	0.687460318096831	0.0618791509157257
KDC010_A549_96H:TRCN0000004572:-666	0.270274037076133	0.736776044566391	0.5315768559838	0.804831049815799	0.433805768175113	0.454004044178571	0.859747594849807	0.796800794784116	0.899065749958841	0.519385549598109	0.0452546612224473	0.321807585492656	0.0858069002311472	0.341176494383	0.345274083718923	0.402236185525822
KDC003_A375_96H:TRCN0000006279:-666	0.399537577096119	0.521982528351239	0.555329938587139	0.310546568235081	0.457950742471478	0.206544082511691	0.403175446076774	0.435978665850604	0.284344917992871	0.704278497043691	0.99405774293404	0.0756010428102037	0.326902208572469	0.53193508659576	0.539601143968794	0.63319160772685
KDC008_MCF7_96H:TRCN0000059110:-666	0.285466835288021	0.439405453305327	0.28416676833228	0.890465949374289	0.859534586003216	0.64885971749316	0.65356344163906	0.762288712752571	0.700186702850635	0.525133312115675	0.509623197381568	0.855905185821307	0.668197351694648	0.628046181654521	0.483514411598536	0.523069701816256
KDC008_A375_96H:TRCN0000001499:-666	0.647948568163143	0.962501386817212	0.504182844968324	0.334606577355784	0.282469461601463	0.69340813818919	0.369693441144933	0.255497149058648	0.336782664645494	0.552091905635607	0.89891392369714	0.240636436655129	0.24430994300738	0.494711642173999	0.240981615590218	0.478632745858144
KDC010_HT29_96H:TRCN0000006494:-666	0.258175832692273	0.134592084153313	0.583750676154296	0.332359261546681	0.206256285941964	0.0867686703672765	0.20922433434289	0.323183624643565	0.187210626878214	0.709627048844065	0.995514852338934	0.0193133076076416	0.394333835493045	0.526801782745032	0.247972703205882	0.593963033760928
KDC003_VCAP_120H:K06	0.259185898870617	0.52964916720977	0.28853957123802	0.271058567676962	0.6891143910637	0.234950157367557	0.299394637075721	0.561860845253427	0.270662948558729	0.324683036158693	0.147704456428579	0.737125552835941	0.431734490278082	0.69313968200568	0.220613280886302	0.302133747039322
KDC001_PC3_96H:TRCN0000039676:-666	0.342858124624305	0.570614336282048	0.364385975511619	0.418385007376705	0.725375992763522	0.235955918558354	0.572003269069663	0.759765251733614	0.758595761309689	0.784125595003339	0.83845559781922	0.0391036382982693	0.366592209684596	0.429494120389592	0.326377490389803	0.627695491404934
KDC010_A375_96H:TRCN0000003753:-666	0.83358154553138	0.755936116831814	0.547020032688523	0.965206226211015	0.826323874582648	0.755287606118661	0.576421291880483	0.76978944164992	0.84581771101172	0.576271421858232	0.931984450599519	0.919918232080875	0.733829359915472	0.7462154146196	0.765201763220708	0.854463464484114
KDC007_MCF7_96H:TRCN0000059228:-666	0.35008660982572	0.701755733923606	0.839908720583054	0.655617857259954	0.404280929513224	0.319755324908669	0.281862281483361	0.749361361401672	0.418484812718324	0.476946729979465	0.400723507936292	0.394633086042279	0.735077726986787	0.87031176520863	0.582490460815499	0.384611178896416
KDC006_A375_96H:TRCN0000002227:-666	0.460164186107523	0.519202067977275	0.425217642587231	0.0571390505554487	0.37882406765521	0.481836376810235	0.689875739310103	0.258319473124594	0.252309820120225	0.569715692698158	0.777164233570175	0.188075952064322	0.234800439417877	0.764319371450095	0.501649091282396	0.2121854087182
KDC003_HEPG2_96H:TRCN0000057940:-666	0.564980915898453	0.148594558293351	0.649727802050738	0.817257303124743	0.579492368197406	0.723935169820902	0.559317619823747	0.12488961890632	0.727797334972578	0.148404856129484	0.0198818914350395	0.886529404472116	0.501830676063586	0.246126902597671	0.346931613856773	0.308371921966711
KDC008_PC3_96H:TRCN0000059110:-666	0.779249855843995	0.14863553104699	0.386079918017091	0.439578261231965	0.529007442074265	0.496992141117496	0.430867116413714	0.0814385192677146	0.553008146446433	0.595524424761437	0.784519032859173	0.911547530334006	0.488289069049643	0.740897977187612	0.871824453056874	0.746737365122729
KDC003_HEPG2_96H:TRCN0000255853:-666	0.537194242644692	0.857254315067037	0.33214487784946	0.78451474363424	0.62733732908799	0.544782925830573	0.723099609395907	0.971950631673831	0.790765997105416	0.477170208144214	0.621862927278973	0.489453369797556	0.671006211209967	0.899407823364065	0.300304392644542	0.341182589771553
KDC002_PC3_96H:A13	0.67152361637487	0.335442731925197	0.298129050908019	0.381218236344347	0.602108124552624	0.552648762689642	0.48680305579281	0.944713682610826	0.0690269652394592	0.743744981304295	0.451299941871646	0.826865086489914	0.436681651342484	0.326372366081066	0.17815636570564	0.455091831324777
KDC002_HA1E_96H:TRCN0000000362:-666	0.469880938431189	0.105814842217781	0.11230330999577	0.615496266694955	0.2077878684938	0.181405217833471	0.741686293339246	0.896659780698297	0.26863005641971	0.359045808897783	0.116194983073444	0.542823604153056	0.520129690434326	0.538437328227667	0.596438353001433	0.104682291905892
KDC003_PC3_96H:TRCN0000255853:-666	0.162418169647398	0.247382697249777	0.0988588418607365	0.577828851955703	0.258395991323319	0.798601161264775	0.179137733371522	0.570031267681762	0.332229101147138	0.224073609433113	0.158272079404787	0.942635456905748	0.625375267766487	0.751379957191323	0.242479057265304	0.140543209685012
KDC003_HT29_96H:TRCN0000034220:-666	0.349485724767059	0.186195741667074	0.30473591309372	0.740328365993819	0.400969575009171	0.339797593932692	0.696040739054863	0.323605820274462	0.467288686652173	0.282889900845487	0.0476086664317172	0.98577422270551	0.593373247112011	0.719160259958658	0.612592986111157	0.376861475820838
KDC003_MCF7_96H:TRCN0000017856:-666	0.645408548685161	0.772371060414897	0.666938136151994	0.309083840500936	0.422400871889437	0.705957723463478	0.978330062389768	0.978611165368368	0.958800253977286	0.0623361496002568	0.0633084376523904	0.936169883203948	0.666778505056544	0.0693430133446083	0.496839838567764	0.524320994350189
KDC001_HEPG2_96H:TRCN0000033470:-666	0.662109916479139	0.581354804452156	0.313993835506099	0.694449027306664	0.850761535846715	0.386770707999463	0.692788520279153	0.870472180949775	0.804113803709897	0.784440539785149	0.522532093319986	0.59237605336142	0.404514388111256	0.697292245878881	0.752150534463632	0.222480363309006
KDC002_MCF7_96H:TRCN0000021705:-666	0.262091582544876	0.557031728512223	0.277783272812062	0.561885680959913	0.475756694458696	0.231092554537499	0.152052550326144	0.258638593387129	0.183696151822356	0.908717793931237	0.998699261829858	0.0757727646010771	0.467746372669531	0.752375888500309	0.414195181415366	0.822771682930752
KDC006_A375_96H:TRCN0000002226:-666	0.591966594713735	0.847671988691891	0.653230669628003	0.733341428342992	0.218910579792546	0.410492031704031	0.709582032444943	0.45634818243546	0.454644470218537	0.155293004918087	0.976752093356668	0.65838212186153	0.673040939598642	0.258692557016759	0.888455019811731	0.249649435774427
KDC009_VCAP_120H:L02	0.311540292471723	0.567822360203862	0.656792866209123	0.348397213150451	0.23471081316266	0.518145188289918	0.206340849088808	0.421140924925387	0.61060037752457	0.660396394320078	0.318638549194439	0.951377865769783	0.765098911258005	0.666620507369111	0.65274583047576	0.479282031079044
KDC010_HT29_96H:TRCN0000006875:-666	0.516496124318112	0.390798236482141	0.257263938575286	0.189920318244774	0.381699624090611	0.270578453536593	0.198230414578838	0.320041690293876	0.0443695295370151	0.308793199282099	0.90200948618258	0.318938098316028	0.201826598406426	0.226248630996817	0.148040218474764	0.16979925764733
KDC008_A375_96H:TRCN0000001621:-666	0.701440012109093	0.577488764542543	0.6755516689303	0.86761736586029	0.376691004315657	0.296870206865803	0.858002991004334	0.453064107426739	0.524845451717331	0.426009701391289	0.51609753607447	0.374919683713498	0.370119820868384	0.198641434746336	0.617335039707376	0.217981607250972
KDC007_A375_96H:TRCN0000007003:-666	0.451074093479141	0.434226122676548	0.375987084864072	0.253613206191836	0.433543781001222	0.216432909228354	0.338605811332373	0.592433654064993	0.494644876730684	0.662525935028454	0.997452935002199	0.0350937461383302	0.489338817541655	0.648210046541886	0.391350720747631	0.790208889434629
KDC008_PC3_96H:TRCN0000001499:-666	0.938201028526877	0.471599007140634	0.716387819019312	0.35342945106991	0.310399910514551	0.508848291126024	0.581526850090765	0.601171664394681	0.595303043074239	0.311632390328977	0.136275146488461	0.851349644828044	0.278661285598216	0.506574227084198	0.385135346169896	0.279796198688199
KDC008_MCF7_96H:TRCN0000004453:-666	0.633124378008791	0.266405114717763	0.349041056237503	0.624858475030257	0.593570154939502	0.889300100260567	0.760600940674573	0.205163109844401	0.715558516789904	0.375989176783826	0.0423129484510819	0.909891081711982	0.879562670211034	0.686776973223998	0.677590854084782	0.293990271765093
KDC009_A375_96H:TRCN0000033613:-666	0.468680929832692	0.833379290338495	0.660959026307187	0.321986422798831	0.608806576754528	0.418121475551748	0.574709307655378	0.976476083744207	0.811468282743293	0.601537397255581	0.650156470941922	0.864479402727005	0.884476115487041	0.867413481248623	0.417672933299062	0.465953445944516
KDC001_HT29_96H:TRCN0000000426:-666	0.491413393463826	0.644377181531117	0.553040269059236	0.738318959569086	0.716214739562171	0.64851654555853	0.780642213981582	0.822716408314219	0.298103962136666	0.183084224005468	0.203750967302138	0.992918938957248	0.807212993408811	0.644295704196769	0.824974367601517	0.317285597526113
KDC001_PC3_96H:TRCN0000005112:-666	0.413017949756534	0.0900915681853042	0.381937569880344	0.290355694619739	0.43079186726117	0.527483559349346	0.0821495601083921	0.0892358463130229	0.0396891334755172	0.426816626628485	0.0279515255316503	0.564917182564615	0.0447098485025797	0.227654411581671	0.557864220752068	0.271358833857764
KDC010_A375_96H:TRCN0000003755:-666	0.356605035528337	0.816314980627935	0.539673910937391	0.566830830239869	0.713240246703293	0.468160031260774	0.44416757446504	0.272956266480837	0.773772634507487	0.544801533746512	0.940621801557809	0.0465248261548004	0.340968642990475	0.624395060056344	0.548322622778999	0.590433024640899
KDC003_HT29_96H:TRCN0000057940:-666	0.402025218731983	0.316632777584687	0.742451000012357	0.77718652405822	0.306139001716508	0.660294349756287	0.76069219569521	0.708109052276699	0.813353707586269	0.532426274496404	0.854505503469878	0.121876927037258	0.477871992951913	0.20933157829593	0.189039831168068	0.430849843451903
KDC008_HT29_96H:TRCN0000001621:-666	0.356427166117777	0.700819866396839	0.433618782767095	0.897721692948776	0.601589487688306	0.208916849912208	0.147977577706998	0.391111445832435	0.239354046870672	0.769971175328913	0.927379143499529	0.906362573889864	0.623041527720279	0.682915006765047	0.623716107477986	0.676453562381771
KDC008_A375_96H:TRCN0000039898:-666	0.651351953626974	0.207248116551804	0.858722871910698	0.600859151814142	0.218539655069673	0.575489172032471	0.696805865060128	0.235436600471621	0.834321386653182	0.609565089418446	0.183497324798488	0.883382628208774	0.652745207308996	0.579651678053682	0.776474982905027	0.748835495101867
KDC001_HT29_96H:TRCN0000033255:-666	0.315295172510087	0.146291869367823	0.253699014955022	0.417786030631989	0.237620772274683	0.127595524788568	0.0396276561862471	0.437662538588911	0.271838356955784	0.801454970657912	0.920760067413425	0.79085225718725	0.353969217879387	0.772111138626916	0.388671102559386	0.452350042229422
KDC007_MCF7_96H:TRCN0000038695:-666	0.152988128689556	0.399938941013399	0.375171881973769	0.653379263663933	0.100853668036229	0.440889795343627	0.884968087407855	0.383286942551397	0.832865691524791	0.433155806662065	0.702404693844094	0.563709385637933	0.379372522475899	0.139843921967996	0.255749818999926	0.768381675123746
KDC002_MCF7_96H:TRCN0000218210:-666	0.345981046338848	0.611593317510636	0.685883622309684	0.937768938402451	0.592329597368932	0.646870970385579	0.515313451474274	0.957372732333127	0.367898444447009	0.795791118906467	0.914487741996819	0.662524004435924	0.530965078355295	0.866056065103344	0.346013621232751	0.788346350612195
KDC003_VCAP_120H:P21	0.520656906440213	0.717748915888921	0.367479747933278	0.595894528227717	0.784260404734813	0.470931784023783	0.201261283404312	0.513505703112426	0.272832914844296	0.843418988135983	0.958489046025866	0.0917501596116293	0.125427766077647	0.288199391656295	0.32411325521097	0.665426462700139
KDC002_HT29_96H:TRCN0000000363:-666	0.849896423849998	0.732689533521995	0.253756731824635	0.838360137241468	0.504219810804287	0.904914514918121	0.188100826113121	0.724099185390787	0.345840348178926	0.306591278139953	0.0178747841936673	0.988602520575382	0.41153064832903	0.548979750205931	0.37651490041752	0.0916981498744713
KDC007_MCF7_96H:TRCN0000059230:-666	0.556035201970101	0.404906753524554	0.419423819157337	0.482204136693459	0.151648107490974	0.126724937682745	0.697871590148221	0.700919185468139	0.901033173205197	0.343243283119472	0.794818669686757	0.739484375791892	0.283507054606267	0.125127153120714	0.612440706812753	0.42927322822814
KDC003_HT29_96H:TRCN0000017854:-666	0.257984273993423	0.289092077983806	0.53438174404237	0.37424323530897	0.237401983386461	0.140415991607453	0.428996852039329	0.877392843524276	0.277841033877626	0.180079134353129	0.272155021288303	0.998427527755315	0.651287312747405	0.23339144027233	0.38769235998855	0.44828462500813
KDC005_MCF7_96H:TRCN0000320945:-666	0.200631204922666	0.775634609478364	0.455470369028055	0.855712913556218	0.605241902883084	0.808984733040754	0.650518848405616	0.851283994648935	0.525702885938128	0.18256473388228	0.06253099302128	0.607245984225983	0.490567938010086	0.554321463740926	0.731544434209964	0.321442365026158
KDC006_MCF7_96H:TRCN0000019804:-666	0.32388693672346	0.25879931453835	0.559135285822911	0.803376529988855	0.766575384876708	0.652036235216229	0.255861404383161	0.402702953073206	0.488194202724159	0.301954542996274	0.076246631067343	0.171261058733411	0.454742304678992	0.565442769702272	0.443073883052598	0.190421536660216
