	AR	ARNTL	ATF1	ATF2	ATF4	ATF6	BACH1	CDX2	CEBPA	CEBPB	CEBPD	CREB1	E2F1	E2F2	E2F3	EGR1	ELK1	EPAS1	ERG	ESR1	ESR2	ETS1	ETS2	FLI1	FOS	FOSL1	FOXA1	FOXA2	FOXL2	FOXM1	FOXO1	FOXO3	FOXO4	GATA1	GATA2	GATA3	GLI2	HIF1A	HNF4A	HSF1	IRF1	IRF9	JUN	JUND	KLF4	LEF1	MITF	MYB	MYC	NFATC2	NFE2L2	NFIC	NFKB1	NFKB2	NFYA	NR3C1	PAX6	PAX8	PGR	POU2F1	PPARA	PPARG	RARA	REL	RELA	RELB	REST	RFX5	RFXANK	RUNX1	RUNX3	RXRA	SMAD3	SMAD4	SOX10	SOX2	SOX9	SP1	SP3	SPI1	SREBF1	SREBF2	SRF	STAT1	STAT2	STAT3	STAT4	STAT5A	STAT5B	STAT6	TAL1	TCF3	TCF7L2	TFAP2A	TFDP1	TP53	TP63	TWIST1	USF1	VDR	WT1	YY1	ZEB1
CYT001_MCF7_2H:CCL15:200	0.0818730186054284	0.227347771346446	0.597412393563326	0.241696000694407	0.852856522731995	0.306377668541813	0.274187947615657	0.764529962028135	0.613115117171748	0.323409366733801	0.183421019321858	0.7716706724362	0.0453109592192363	0.0409191243735301	0.252832845579686	0.771050630371184	0.149637812152338	0.977965850392557	0.724246343549226	0.417674060250229	0.557925967344221	0.893754898129619	0.846981534261839	0.737237921892368	0.784137386580891	0.67754529186352	0.282803540375516	0.742832312936826	0.385973286748395	0.298571374837943	0.462144391806649	0.585958989448906	0.338901162825578	0.795866150571401	0.76061244772769	0.481863591555768	0.258355111654628	0.724130860283728	0.639887086522966	0.695576933727316	0.851245002945638	0.619439269364085	0.768786941115409	0.308967091204912	0.088950629555641	0.108364972422436	0.507254103330265	0.537899759514114	0.0059755465114857	0.446540497527639	0.289996135077516	0.45959819357723	0.285313801902339	0.836045816285597	0.742258482852813	0.735414867063457	0.848489155936146	0.600202071885793	0.174906915156263	0.822072541065168	0.714895120915037	0.775914832466994	0.589184352587309	0.54778158384713	0.332545285995477	0.287492508971606	0.302204710558899	0.932628546717654	0.938848379087179	0.642825934495953	0.892807977616402	0.788578869037476	0.758685366919223	0.461324119526775	0.452857005776795	0.993759439416312	0.687261262993425	0.448690452598105	0.917473808697239	0.987451812517806	0.156932907692083	0.180843568365859	0.374001756701017	0.982040882115463	0.495828188654678	0.642077984326429	0.714702984140709	0.288677094071341	0.447079718140549	0.639407543300715	0.846625953123744	0.490682227930015	0.273831116836989	0.677184492312323	0.0305685242636204	0.673555189598143	0.900776787692854	0.776630740952174	0.327118024487911	0.247001863365036	0.512420728105988	0.707479954972912	0.883426360695094
CYT001_A375_4H:CMAP-CYT-L1567:100000	0.195180062933512	0.37701859421406	0.287613480273544	0.439779085597338	0.686998093873759	0.109398715337738	0.611562242916197	0.702086626184462	0.831459952397693	0.691614781766593	0.65380315242655	0.292985242869961	0.131441321000849	0.317752717423062	0.278478946295262	0.437843396149848	0.489207638632306	0.807653672292509	0.501075924308014	0.331361278154676	0.474101582336588	0.594634034364444	0.92536992395884	0.918136486303444	0.502792316561758	0.891416528371605	0.240562149771531	0.806094290239436	0.807467103093947	0.133766659098674	0.398121994354079	0.795130766051229	0.500165073862716	0.962145609180272	0.765559750453445	0.288526850985688	0.205275579847004	0.773058970700415	0.674314202683202	0.809749059125292	0.758522271098379	0.424683981555149	0.918222452655353	0.867342771851066	0.281215903926394	0.623655599316055	0.11577491078739	0.210980093104143	0.212304551231099	0.381863286561041	0.957350726545853	0.609548715208995	0.969415184114324	0.330541693752943	0.112692967913901	0.70184720058326	0.278507061109297	0.573108150284186	0.693008138206486	0.870904856608398	0.952830874477742	0.508922434943329	0.88777661765484	0.888687036047921	0.937527578617498	0.669528532200104	0.314510819765748	0.314905637344071	0.357964984423803	0.540897843826174	0.532322882725111	0.573418570233081	0.675746304712508	0.659622449408924	0.375249858008772	0.591896070478012	0.924772905484442	0.679140529266855	0.727566944882795	0.994121672610537	0.548818236624033	0.24090917265849	0.289704183513033	0.838423323919198	0.342579214392543	0.889994159089848	0.639058827787593	0.690759785378736	0.766261955318885	0.441905640927787	0.668513351417646	0.368606086168277	0.592493663079405	0.679450816562159	0.233206616736027	0.780914172097494	0.767531950598547	0.593276448655933	0.740520887349947	0.323916193164346	0.400872363122641	0.637183859624929	0.883277234533043
CYT001_VCAP_2H:CMAP-CYT-B2680:50	0.08713313748375	0.192115725205739	0.686345821615621	0.828202496727458	0.49456318900914	0.49537523721865	0.373230073141648	0.612664930225934	0.787917475595577	0.54342676795096	0.303580263102557	0.763425640570327	0.184880257729283	0.709374819484857	0.866785281715685	0.813920876234103	0.264727247891285	0.91928032942524	0.39741382522797	0.619236931747469	0.921907235096646	0.524113784803872	0.146845273078501	0.835851821996623	0.551360338777892	0.363169675516756	0.171418195131633	0.428499081853769	0.294342567522148	0.683053234785996	0.318348232547377	0.541748201566622	0.396105632851607	0.833062511676947	0.244510358552643	0.83515159783017	0.820264409911941	0.615540203382588	0.787493459008246	0.750173409743952	0.677729598334711	0.783364856219172	0.539887282041423	0.738543460162728	0.71217128552211	0.0706688053520544	0.547609247267561	0.246074729597947	0.0144580736081158	0.653517438628601	0.60212182649978	0.496231964011179	0.0747323732390289	0.760449668978486	0.549792876535995	0.17417533374122	0.739182050990513	0.719700990681032	0.0973131211901207	0.670184514221561	0.183428103255161	0.750448006211389	0.624102791924487	0.691836183327164	0.149543187716625	0.119242214784719	0.061478920159114	0.546807737376162	0.424429464997577	0.910083914096642	0.807907623647814	0.470340592073133	0.799800351527033	0.52488846309604	0.511384616269554	0.968818572923759	0.859494572145627	0.22067646132183	0.661335661237246	0.971645517450861	0.324435958623012	0.164641352728259	0.715714697337656	0.929220947638794	0.384781518579882	0.52438312786358	0.554001045161591	0.428733234416931	0.476886607709325	0.735951257053839	0.821836289426808	0.619677604705374	0.0940056941130508	0.140061702639291	0.111053207774725	0.779674284454893	0.604337535667503	0.887447383012286	0.633396596503864	0.81411960168045	0.933567887860979	0.621655231324297	0.859520711413576
CYT001_HEPG2_4H:CMAP-CYT-SRP3008:25	0.928854313076017	0.640330749972016	0.342457978818357	0.432703592553339	0.577897455934478	0.920373206082959	0.765424587084221	0.36521300049247	0.393032916573741	0.654312184421798	0.726448027955547	0.303156907752574	0.758102350212166	0.822175308221765	0.589683643848769	0.372323452879265	0.943335768378677	0.339236463840424	0.603002311961476	0.132521782811346	0.333588157860954	0.578883510055057	0.444938926186442	0.696565302918058	0.670317820017517	0.825352994255664	0.897545312346276	0.176699226459179	0.579407857810425	0.562678068185984	0.867190973418715	0.77577256829361	0.781695868356042	0.560611217244239	0.202717540559844	0.205388167804847	0.121736303940267	0.939267407300206	0.632060764395992	0.526831435130458	0.204198496595236	0.515259009034186	0.78221314187091	0.367865036010772	0.538447641739074	0.76100955188068	0.0550783937403408	0.878322990577998	0.992217566782903	0.566100707467397	0.886819636845823	0.804235586826372	0.797738376128041	0.503205021826221	0.687036440157922	0.261752605338298	0.152142972588745	0.404197234545955	0.759093321600355	0.233074561693457	0.683586558092144	0.566114842506983	0.343399634168379	0.444557526858834	0.787331622540612	0.398196031083554	0.638709678024076	0.0433250539822448	0.0430454907226469	0.210129707922078	0.151581414514954	0.271419964183239	0.703169914025018	0.552098778446885	0.375932753517227	0.010640839335575	0.509697768476017	0.786079395342031	0.568467356083414	0.0494753997621645	0.89280902851341	0.907137366752387	0.784387947730756	0.258234540888564	0.837050960153154	0.615679994174258	0.497826210472798	0.672398870052627	0.702938996081014	0.465526260192287	0.185242463840298	0.241356449816988	0.803378768289067	0.86287048199703	0.802410430920732	0.321375045854567	0.658952506335242	0.337167649894177	0.76471784111591	0.880863999836734	0.764521301316385	0.205243357924214	0.485921996492541
CYT001_MCF7_2H:AGT:500	0.0672604411681882	0.349910075187598	0.340933836974671	0.144278724993093	0.49086758819205	0.225153964738465	0.574359936507444	0.270335179121614	0.478740157134706	0.227556459511635	0.708111116072053	0.518000216614102	0.0600316272728069	0.089906724730655	0.27576407595945	0.335613328070526	0.138555584716208	0.917830468671962	0.281214717372499	0.504677512442405	0.517536980091656	0.517573231027665	0.380129877735786	0.455927376029183	0.309942593106075	0.715509158997652	0.0593472066675535	0.742230342977863	0.399057573543374	0.0625714119151472	0.199965364510834	0.275963238832218	0.192230956107416	0.545063184834145	0.830968321920659	0.665694426396995	0.459398048628122	0.23751901881297	0.336815337762328	0.141995559955562	0.42544166281236	0.727212363179846	0.751349366105966	0.543250710418639	0.118261568401515	0.440347763635292	0.769190250880411	0.695895459833746	0.0167806656057536	0.613187000000184	0.224715338569097	0.673350809955576	0.292908686140446	0.567940281185087	0.333526256366383	0.240704967109466	0.672985674677043	0.744317809578639	0.147641764147626	0.795817386318909	0.242460903068195	0.271633690213234	0.387417495114237	0.0726744007976828	0.403598763266071	0.261183087574837	0.117241364377719	0.920614212876889	0.952154008966796	0.886028575492415	0.537661382368583	0.895434702784166	0.764565702902459	0.43303457769743	0.545113645032982	0.903300169105248	0.223603426766161	0.291500321006033	0.780263572691534	0.924932123736353	0.121740539882096	0.0391325777150276	0.420712772970308	0.883802091069359	0.719564025228869	0.400392144948174	0.842147989416079	0.445691032907814	0.402659018693239	0.828483755577127	0.435936843413769	0.313564040386629	0.13996847322989	0.56355702612118	0.0794677906626713	0.547682077341646	0.851390254680297	0.727617217755209	0.701408332049957	0.159087682529764	0.17501582744978	0.919924042813484	0.568044916525216
CYT001_HEPG2_2H:HBEGF:25	0.880334706031492	0.97806708166588	0.703027927462189	0.901908568375065	0.876134789019907	0.970989402647425	0.831216188405738	0.312126302303704	0.90712946301608	0.851036642701105	0.762310692741127	0.418574531259332	0.570322963153186	0.539384032539818	0.852684521605988	0.963086731638874	0.981652054834433	0.704835130135968	0.487986775837701	0.647405315919264	0.316842623512835	0.898427707935022	0.899892219849701	0.55160754459333	0.524663405610583	0.531635145996021	0.834167400244586	0.600804834996381	0.964903842924378	0.760337568295459	0.677560138676809	0.570678099834124	0.839551580879684	0.194943918127496	0.594148457865426	0.725554499491961	0.55716970885921	0.990962515819262	0.851636828935739	0.749007901251309	0.302237663933668	0.788847149950056	0.651112673604584	0.832784382534626	0.957715262678811	0.50375985260936	0.343431966778692	0.565724055056906	0.86736417182081	0.622380706665557	0.500101884066379	0.836776237966662	0.97393617330689	0.192286540213658	0.712557714164024	0.150975618570696	0.20672467877932	0.228200868927104	0.897221026918279	0.696712329601004	0.917901834562151	0.725974845154062	0.926641362122722	0.908650455341209	0.953677785549513	0.694838820442319	0.672583188049256	0.129378410790773	0.092496423456234	0.394388209834758	0.193390550741297	0.376542551409754	0.650452142821864	0.862004122716409	0.78979223476879	0.022028870528449	0.524264704194375	0.952920009932178	0.608220101770192	0.139193357453671	0.909147643468901	0.805331625731441	0.966392000347821	0.340007038150068	0.755244626184769	0.744159580305991	0.530354772276586	0.78996760385608	0.665008700174583	0.770945890178052	0.410441236416985	0.454384171555277	0.648380927123013	0.937811578112878	0.72007504375575	0.690143178730706	0.704183085663491	0.737524842597554	0.563208953843119	0.764375002497603	0.595116021841297	0.521361638510293	0.466089288794509
CYT001_A375_4H:CMAP-CYT-SRP3061:1	0.15071523726899	0.25313175426103	0.2952513790437	0.329599042842117	0.329712051436027	0.37915955942575	0.08375890325077	0.918936198905869	0.642640092256488	0.250624312952674	0.407712032020724	0.678233259979856	0.157361842349504	0.574609968716329	0.701387277847664	0.431069525195727	0.14368891415339	0.937283488626078	0.65327428778981	0.893276064085171	0.680148260349752	0.630467746416951	0.790054425653456	0.757895173778687	0.502376579086538	0.250664627536759	0.286448589637718	0.71938314765317	0.311535771200141	0.12102295531441	0.45938030579195	0.648835745302023	0.412265914724074	0.596553852506584	0.740959306486508	0.5780761779471	0.600448858153238	0.552667833804088	0.785188843800847	0.379630007488293	0.987346240312291	0.998265097940345	0.482374664142869	0.496326791252749	0.621611402128007	0.0880326190861554	0.232451199313607	0.0995221364024239	0.0137029773338621	0.440919943456116	0.149136192914574	0.162502399965012	0.602154814445218	0.581766900107006	0.244376744003516	0.899091807495002	0.807021027412388	0.85434435620096	0.109817659292864	0.832828770577597	0.683881733117358	0.632118303110856	0.425943854419974	0.689072083911008	0.306411193598453	0.200711452907236	0.341114642993806	0.758007220265253	0.747398853735761	0.782406502436229	0.747046919335622	0.800112001281841	0.146970409190019	0.207411899509295	0.322548437832366	0.917117143459745	0.423814892725074	0.313243612977449	0.635446079628422	0.994890381966137	0.901779345502131	0.651376109984575	0.329666623805931	0.992757837361342	0.999721768172106	0.387356205159045	0.634739882890045	0.416547961013525	0.344212272634702	0.631521084821318	0.840064412999722	0.717407491175313	0.130389667941486	0.176861388544906	0.0700203615890478	0.707079721171853	0.672554571427028	0.444012767237157	0.720995409200728	0.366357493043368	0.280672573888006	0.391826488107946	0.874985655055246
CYT001_A375_4H:CMAP-CYT-C3042:50	0.88845571782905	0.359952620998661	0.799213631935809	0.251655660424363	0.474794731381636	0.565823401874715	0.959069925290142	0.291890286678538	0.293479658602013	0.473757208720022	0.500092325210198	0.573021195352488	0.704749431756667	0.354893477597474	0.312507636587272	0.404380674927812	0.57513082440302	0.108859909941282	0.332746000951974	0.364396030617703	0.136956319194897	0.463923216645925	0.548391455307382	0.0831382479285138	0.385394385699605	0.249000185267227	0.725022002435339	0.293429031840377	0.492713792020317	0.246034360305447	0.85216551684756	0.470598899614892	0.855509995551048	0.397657625703515	0.170161836453782	0.741370605427646	0.383124353730748	0.934301161634677	0.595390959100482	0.296065064857537	0.58230389137102	0.263187467485065	0.206355413220179	0.19601788847283	0.749269902839934	0.741413970926909	0.254539887130543	0.767556213600776	0.984315787159959	0.296933191053853	0.793160641960913	0.541976825930777	0.765934864596864	0.514579782678136	0.610690058021931	0.0725630253547379	0.231163110289631	0.184225040751761	0.768833417398731	0.104626297564214	0.148934731611011	0.799979543621726	0.637243380218123	0.572089693617473	0.785909832983525	0.495784090705625	0.879553065455647	0.536607620502715	0.513139061238048	0.404355391063306	0.32593630925033	0.446521149536415	0.389993536778961	0.387427102155624	0.440228781316211	0.134690175179865	0.419030715305328	0.53472392904827	0.393369205493191	0.232269289203107	0.336058933493842	0.617575450916107	0.294466602546543	0.416969113833018	0.595436012612621	0.497770935906908	0.480043658542778	0.812310707027631	0.649985854969845	0.129206069723926	0.133927592559806	0.207292072303708	0.535367491005777	0.777570602244484	0.831547866842462	0.21470486427106	0.255743902230066	0.316830319551258	0.316099124077104	0.573170831202505	0.876819148799004	0.608645067815908	0.656810541900583
CYT001_A375_4H:CMAP-CYT-SRP4757:50	0.876691448585408	0.643662877449636	0.788232498779812	0.369971418157764	0.280384488602237	0.567714329900888	0.804753297609993	0.0449264516472947	0.289711223261698	0.698993057772578	0.379840264637871	0.495490129661305	0.704954122511461	0.149599464129719	0.332800781932256	0.494777723926549	0.660770840536473	0.272886274990784	0.78910072449027	0.595092421037751	0.225184946774482	0.576083948336985	0.530678540078514	0.679450549992576	0.502983824869427	0.674499124868477	0.765673077040973	0.358728992806953	0.351486283730008	0.612648815952881	0.334831700725033	0.270387748669025	0.347263695151426	0.162069656190256	0.311524848770492	0.41433766292079	0.57013650467913	0.763109009655741	0.137442452554327	0.477516329742931	0.677846859691855	0.114246379873841	0.407857511903577	0.437963369281822	0.467911846730609	0.693243912875732	0.299974280030433	0.893508213750618	0.966402243690571	0.198681483570653	0.702992419367485	0.708010501827037	0.366979660468487	0.50731798632323	0.877362084823105	0.225523846559547	0.222347860744045	0.127420788920677	0.577395954197889	0.171687591396725	0.216895339167471	0.592658467695751	0.233257714472077	0.180654798512377	0.336677443590505	0.881917249336394	0.542694102303544	0.896348610574131	0.906420871691426	0.211577768646442	0.692889797117693	0.216968696740962	0.640517577591004	0.746475527014067	0.343057261651961	0.116966671767165	0.288981677406241	0.685408413704104	0.221306241063252	0.0462577021243543	0.500865715765029	0.58014196948329	0.458926981659063	0.229926968077353	0.198028850016697	0.482013265612827	0.705157353297281	0.508272349744402	0.361473584983667	0.354525444627948	0.556537198718361	0.480847448238712	0.716311291750619	0.801674571674548	0.789496125610756	0.268751455847718	0.38577221025023	0.299912839828707	0.471547881164236	0.303481579997166	0.759181696263443	0.664892134930669	0.615863385990637
CYT001_A549_4H:CMAP-CYT-G1777:25	0.0947223827962574	0.849562713915248	0.0922560235505906	0.54431117268829	0.341677888681737	0.603646107604083	0.161107908001335	0.458105394019429	0.39605822783122	0.343103423035564	0.358108705982589	0.147882434506711	0.11679266910557	0.0444169699146798	0.117472304829845	0.210716059764311	0.190636236213323	0.542363354388655	0.22439612685548	0.335612120467324	0.798618154740898	0.248578295530011	0.239284450893135	0.277505266355042	0.559282687634636	0.597023548559508	0.497447055868819	0.650575316646974	0.119227841816397	0.289857348376454	0.31404316181167	0.61025218369144	0.403041662889897	0.492997490209613	0.855081339582368	0.390208483104321	0.781585173098168	0.107208742922334	0.388274362793637	0.471794527963698	0.926912887537079	0.9968269055429	0.588458677294657	0.729222732660205	0.532431651356324	0.471380404507356	0.596951011543681	0.575274234980141	0.0102197874741141	0.322823047951602	0.325660746663172	0.400627655614018	0.518341204609056	0.530368438715717	0.604842149085708	0.692756981269513	0.59811920620397	0.606395759107972	0.328603764885418	0.764746591122917	0.340683814685078	0.743060903076922	0.175353997543527	0.387789211956306	0.447378982158401	0.164024679417806	0.316527397668815	0.855643777843781	0.906613766910815	0.539524895225771	0.809165576539485	0.635761187971818	0.211821262007377	0.277084513108133	0.57540348389103	0.983094255365768	0.707643810234865	0.282598695701636	0.681173348759193	0.941813200851154	0.218410742468931	0.0862444943738789	0.542437809842265	0.977522706468231	0.991017984578883	0.353773526681409	0.50678765345534	0.796650166649398	0.658187070195521	0.754326233173773	0.669413926704681	0.152246039604492	0.335189705416427	0.360376618940988	0.272048563190965	0.92750504905537	0.585248007343362	0.702203714786543	0.291680864030028	0.120887647010215	0.246038253436688	0.566244371395025	0.589283479570624
CYT001_PC3_2H:CMAP-CYT-I2644:20	0.0207885694846892	0.712118559720666	0.317142794970982	0.329005342701979	0.572996980400519	0.667242849575901	0.335249570767442	0.782959775872362	0.920239961338419	0.12459751823213	0.267137617168007	0.423944678933386	0.080041793066652	0.0702192925392179	0.196363858883747	0.607128129126609	0.230781742805106	0.797910579021141	0.244304305678918	0.474478800287986	0.816196724835559	0.537420660225729	0.551646908827578	0.471286883946012	0.627741334317155	0.70980783278564	0.13374847242341	0.736537201735394	0.201375535164551	0.118931900975794	0.319884357379989	0.257137213658806	0.562253690334785	0.62491343185105	0.63352135838223	0.578312587459579	0.366668157530568	0.48582895024361	0.59109241663107	0.356338519453304	0.347646168734712	0.879591814035301	0.914346751573406	0.533301058576196	0.467036941988183	0.0761616685716279	0.779678384045803	0.222800421737665	0.0474101594335483	0.359545006707978	0.234113464787433	0.269623909692321	0.153357116741914	0.675786906428643	0.281749583009297	0.680683944137114	0.809624014718327	0.741257814137061	0.198950461535939	0.526504681530035	0.205769851679238	0.527664063006332	0.524853228261279	0.652963436688584	0.0801165416894075	0.293313246198994	0.162226678492732	0.135949330012383	0.183639002669094	0.878527573333741	0.852256751120728	0.406505652375414	0.671100255463	0.274638363739591	0.57348089247036	0.972421517580329	0.846509780633675	0.311922751813244	0.393548791794481	0.957447431315383	0.577664937274654	0.263621532745974	0.334140066803183	0.763518393405549	0.612655503291245	0.133289434410491	0.404294485882372	0.28388033711359	0.392199488465879	0.346336305325252	0.625951378575013	0.346825521219283	0.423548084963555	0.368533965218208	0.13177653800338	0.780831321990144	0.603740823275311	0.713790356519474	0.306274668865766	0.562979578748042	0.511373712551683	0.419329752654991	0.824284623583847
CYT001_A375_4H:CMAP-CYT-M252:100	0.598266687736806	0.794445432383698	0.761890705049812	0.252243220265114	0.370717130567312	0.93016682753012	0.864974083635681	0.159845236976062	0.179638772896448	0.429997563808119	0.322585539786647	0.695299173815559	0.159523903011209	0.15661820937042	0.115742205756311	0.248938290069828	0.658008350127621	0.130712400583517	0.328072145746024	0.312667768757019	0.179177728631711	0.553618759592392	0.124093346376821	0.60559334326551	0.151525866674326	0.145519482424879	0.729614366242555	0.311341421171058	0.250347679560314	0.382203202921227	0.5126405128084	0.175380226506689	0.128667470704462	0.384885481136629	0.24931142422367	0.648358177457645	0.374668458650284	0.767670407076534	0.348656616473193	0.325040333904474	0.172295304237922	0.086829255304143	0.119092835469812	0.179190108519994	0.486505043291281	0.58441019221974	0.84337327723982	0.429238337807739	0.902936264735528	0.390887659097718	0.67893716913821	0.127727749884429	0.124157206535737	0.426254197443043	0.409239079347604	0.646050075051695	0.442971806150016	0.1909638780565	0.553999777271554	0.190652168208965	0.472922360995328	0.710354022908673	0.222400991582833	0.286813333299633	0.209371645491328	0.572412988732519	0.887653382205652	0.951424275508799	0.981214690913639	0.604964348221351	0.717662667163162	0.578418940448449	0.426004102418234	0.737668841931281	0.806120338674523	0.54713634780905	0.346839064026421	0.250562380289145	0.124630301519569	0.167947047649845	0.609174339474755	0.515989208607511	0.645955485298259	0.0588561026718305	0.190416235908023	0.10212192166859	0.736755784096735	0.656688396170486	0.528106869484131	0.248809914061257	0.472450727184133	0.536677847075086	0.780075806640122	0.441154909114887	0.438352561653258	0.0859870934177605	0.141792730011961	0.294591445373405	0.829107718923209	0.199862312603137	0.519680486819005	0.523719907450298	0.29211583470285
CYT001_A549_2H:KLK1:200	0.20522930512713	0.349845276480655	0.644568531057819	0.114740048012023	0.286002532246789	0.636646578311395	0.271907173244246	0.53245635150008	0.181179688560741	0.0455117643374999	0.040266308919293	0.401391449674674	0.278295801393376	0.166768795513928	0.142981828265522	0.688389387836275	0.142163826129275	0.370224249588315	0.704173178918707	0.635559814166436	0.816293205812554	0.496405441209558	0.127450075680507	0.202424522534277	0.622115017962715	0.128596620578232	0.189218920784784	0.766621141238465	0.123116875255302	0.193727548948659	0.423445583749138	0.661232868025478	0.476516463157494	0.799266067951278	0.649692473949593	0.601925507417061	0.460366294466912	0.177332012548857	0.182578627762988	0.649788533181286	0.972323846580804	0.755471099626947	0.3600616035638	0.735007441660888	0.33600241973888	0.220276297720508	0.6649946862414	0.455130433061159	0.428299872913347	0.670770124568509	0.368875089520231	0.503945457367192	0.233418422125119	0.508279872218408	0.310089015711048	0.828160287409675	0.64989040477411	0.831052913269293	0.216819248002486	0.665571704941572	0.150414120097298	0.922361547521954	0.10866578231652	0.366632386426607	0.383590280882041	0.793393406987681	0.0861257093207207	0.863096532695232	0.85908966815599	0.880733465990422	0.8901519427408	0.450187055300268	0.0395603739671406	0.0687565586613158	0.455383207358114	0.527120655799605	0.353331858210102	0.202450672376141	0.260086867345895	0.933499236669693	0.217252696249452	0.171464957922866	0.161226907818426	0.92763760725998	0.649455159639934	0.143428475616082	0.684472163081958	0.495680820459879	0.497043480752711	0.649659975212944	0.709157261565141	0.574815164117704	0.106132318213349	0.219426851462225	0.0937400373627753	0.852699708903758	0.437319398083597	0.602128307051343	0.636433422631544	0.571304117820632	0.674547068285641	0.195281437605783	0.881457545596548
CYT001_A549_4H:CMAP-CYT-SRP3044:25	0.213728858930884	0.260183297754329	0.258459556496017	0.677691622447419	0.54426264769782	0.725084175359839	0.135617993311861	0.412450836377774	0.477683451501518	0.171378058980066	0.130838606756859	0.554384350203056	0.599646358350457	0.590745896404261	0.431341939121391	0.519711208959358	0.16289984782824	0.714747602821596	0.43632858203838	0.625496353508356	0.763471818226373	0.391286879667109	0.538273066223613	0.401821509789855	0.701479594492465	0.463096746311846	0.356023728980101	0.836265433419149	0.153700490009315	0.425952078351295	0.443085229106143	0.58363419506821	0.303671089335603	0.78453172813141	0.801806172584717	0.771593470065386	0.67257853539796	0.190763527046294	0.604422940418946	0.693928810498919	0.492167504954063	0.555072490201326	0.237695400150887	0.319832668773703	0.670503099879782	0.313388756621396	0.815088046745924	0.183135983693346	0.0283683909624884	0.524714545828732	0.384513973714561	0.573393374760746	0.025662970985667	0.654456516918994	0.373412758462317	0.818236445087967	0.919365881998482	0.536795949429666	0.422212790588296	0.843391950374621	0.321704851133266	0.714310145260425	0.585916258977542	0.129148348190631	0.0182770208325522	0.260711011683283	0.170524337495507	0.340889910200596	0.373217432036434	0.486959944310339	0.790836549918029	0.752161564882367	0.544550406160802	0.381801139692152	0.714362459772084	0.706358550174471	0.672478527602989	0.435852389841202	0.555614821774727	0.865796951941158	0.28937534219823	0.23352943873224	0.254383340304122	0.549475020523912	0.362339221895379	0.219445876868847	0.37488480369843	0.455846834639726	0.467185952267157	0.55333649130355	0.853088264811323	0.474459432316695	0.44268016741731	0.512012222988051	0.602465746933234	0.647694348807399	0.613822960891402	0.593102008585431	0.317950373749666	0.294247267763889	0.257346929424909	0.781483329995805	0.604707412184901
CYT001_HA1E_4H:CMAP-CYT-F4537:20	0.851112639362987	0.710110351541524	0.729996700602795	0.812131602856525	0.170276217132527	0.588490203419998	0.573269425920102	0.7007920015762	0.488481202769537	0.826898537973798	0.948542018149342	0.58934398738077	0.86168726091084	0.933553684399921	0.917911631585895	0.393997451214914	0.815986987951829	0.414449673104924	0.743709501245348	0.293529273801361	0.0647318954553429	0.695908771326328	0.529673556815803	0.755650300317186	0.626507012159217	0.773821671260896	0.961145161349668	0.519644527814292	0.889795380536737	0.818378920832892	0.435493205246564	0.418046512357635	0.617766310400545	0.106624537548447	0.709488317843075	0.224073380974785	0.704953697070148	0.868461298717996	0.599841444936313	0.472868724361126	0.447892053947008	0.774034929729423	0.696857182442762	0.712798477916498	0.744129571237563	0.783614395795337	0.175684247845277	0.723520590827885	0.994304687349574	0.781104125166979	0.72123667061405	0.769303898712274	0.776953218210528	0.704278433071885	0.270635178764471	0.541886669095012	0.176017843803731	0.113634203962041	0.945561227074771	0.541333097441351	0.941863687321702	0.202946962020436	0.804916437776836	0.691183282723889	0.877408415497628	0.871934696020215	0.699160729400018	0.231501723228913	0.287693611046481	0.275947429241835	0.157716842138108	0.582988439399551	0.722271325779726	0.727705102120398	0.400963832189848	0.00835845953811689	0.44115316726977	0.778106083821533	0.893336523547854	0.167612018031684	0.914043710112644	0.949300703432765	0.535642015542522	0.452304090446076	0.838302503105138	0.80785564320672	0.474590235575408	0.66890891798618	0.821690099617766	0.475752941248845	0.231656234359133	0.606856857626156	0.868805596509344	0.872135565705043	0.774064460102992	0.146076166203646	0.215629840168493	0.247131747828963	0.781441583877188	0.778507514003673	0.377711661576199	0.470004748391601	0.195079480520777
